"","Project.ID","Deployment.id_new","Unit","Site","Settlements","Lon","Lat","Start.date","Time.Diff","rescaled_Time.Diff_new","Monitoring.Time.Diff_numeric","sinus_Monitoring.Time.Diff","cosinus_Monitoring.Time.Diff","Distance","Transect","Distance.Agri","Transect_date","Canis aureus","Canis lupus","Gazella gazella","Hystrix indica","Meles meles","Sus scrofa","Vulpes vulpes","Distance_rescaled","Distance.Agri_rescaled"
"1","T0","Gamla Far CA11","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.74769,32.917469,25/06/14, 787,-1.13445554663547,4,-0.756802495307928,-0.653643620863612,4159.040426,"Gamla Far",2763.614907,"Gamla Far 25/06/14",0,4,2,0,0,7,0,1.8205882982842,1.73339168558701
"2","T0","Gamla Far CA21","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.74769,32.917469,25/06/14, 787,-1.13445554663547,4,-0.756802495307928,-0.653643620863612,4159.040426,"Gamla Far",2763.614907,"Gamla Far 25/06/14",0,0,6,0,0,6,0,1.8205882982842,1.73339168558701
"3","T0","Gamla Far CA22","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.74769,32.917469,25/06/14, 787,-1.13445554663547,4,-0.756802495307928,-0.653643620863612,4159.040426,"Gamla Far",2763.614907,"Gamla Far 25/06/14",0,0,1,0,0,0,0,1.8205882982842,1.73339168558701
"4","T0","Gamla Far CA23","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.74769,32.917469,25/06/14, 787,-1.13445554663547,4,-0.756802495307928,-0.653643620863612,4159.040426,"Gamla Far",2763.614907,"Gamla Far 25/06/14",1,0,0,0,0,0,0,1.8205882982842,1.73339168558701
"5","T0","Gamla Far CA25","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.74769,32.917469,25/06/14, 787,-1.13445554663547,4,-0.756802495307928,-0.653643620863612,4159.040426,"Gamla Far",2763.614907,"Gamla Far 25/06/14",2,0,0,3,0,0,0,1.8205882982842,1.73339168558701
"6","T0","Gamla Far CA30","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.74769,32.917469,25/06/14, 787,-1.13445554663547,4,-0.756802495307928,-0.653643620863612,4159.040426,"Gamla Far",2763.614907,"Gamla Far 25/06/14",0,0,0,0,0,0,1,1.8205882982842,1.73339168558701
"7","T0","Gamla Far CA31","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.74769,32.917469,25/06/14, 787,-1.13445554663547,4,-0.756802495307928,-0.653643620863612,4159.040426,"Gamla Far",2763.614907,"Gamla Far 25/06/14",0,0,44,0,0,7,0,1.8205882982842,1.73339168558701
"8","T0","Gamla Far CA34","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.74769,32.917469,25/06/14, 787,-1.13445554663547,4,-0.756802495307928,-0.653643620863612,4159.040426,"Gamla Far",2763.614907,"Gamla Far 25/06/14",3,0,1,0,0,12,0,1.8205882982842,1.73339168558701
"9","T0","Gamla Far CA7","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.74769,32.917469,25/06/14, 787,-1.13445554663547,4,-0.756802495307928,-0.653643620863612,4159.040426,"Gamla Far",2763.614907,"Gamla Far 25/06/14",0,0,7,0,2,17,1,1.8205882982842,1.73339168558701
"10","T0","Karei Deshe Far CA10","Herbaceous and Dwarf Shrub Vegetation","Karei Deshe","Far",35.58239,32.92394,06/07/14, 798,-1.12561426391538,15,0.650287840157117,-0.759687912858821,1603.862858,"Karei Deshe Far",745.790268,"Karei Deshe Far 06/07/14",1,0,9,0,0,0,1,-0.241957530570575,-0.424979367225742
"11","T0","Karei Deshe Far CA12","Herbaceous and Dwarf Shrub Vegetation","Karei Deshe","Far",35.58239,32.92394,06/07/14, 798,-1.12561426391538,15,0.650287840157117,-0.759687912858821,1603.862858,"Karei Deshe Far",745.790268,"Karei Deshe Far 06/07/14",0,0,2,1,0,0,0,-0.241957530570575,-0.424979367225742
"12","T0","Karei Deshe Far CA26","Herbaceous and Dwarf Shrub Vegetation","Karei Deshe","Far",35.58239,32.92394,06/07/14, 798,-1.12561426391538,15,0.650287840157117,-0.759687912858821,1603.862858,"Karei Deshe Far",745.790268,"Karei Deshe Far 06/07/14",7,0,1,3,0,2,0,-0.241957530570575,-0.424979367225742
"13","T0","Karei Deshe Far CA29","Herbaceous and Dwarf Shrub Vegetation","Karei Deshe","Far",35.58239,32.92394,06/07/14, 798,-1.12561426391538,15,0.650287840157117,-0.759687912858821,1603.862858,"Karei Deshe Far",745.790268,"Karei Deshe Far 06/07/14",2,0,2,0,0,0,1,-0.241957530570575,-0.424979367225742
"14","T0","Karei Deshe Far CA3","Herbaceous and Dwarf Shrub Vegetation","Karei Deshe","Far",35.58239,32.92394,06/07/14, 798,-1.12561426391538,15,0.650287840157117,-0.759687912858821,1603.862858,"Karei Deshe Far",745.790268,"Karei Deshe Far 06/07/14",0,0,1,0,0,0,0,-0.241957530570575,-0.424979367225742
"15","T0","Karei Deshe Far CA35","Herbaceous and Dwarf Shrub Vegetation","Karei Deshe","Far",35.58239,32.92394,06/07/14, 798,-1.12561426391538,15,0.650287840157117,-0.759687912858821,1603.862858,"Karei Deshe Far",745.790268,"Karei Deshe Far 06/07/14",3,0,4,0,0,0,0,-0.241957530570575,-0.424979367225742
"16","T0","Karei Deshe Far CA36","Herbaceous and Dwarf Shrub Vegetation","Karei Deshe","Far",35.58239,32.92394,06/07/14, 798,-1.12561426391538,15,0.650287840157117,-0.759687912858821,1603.862858,"Karei Deshe Far",745.790268,"Karei Deshe Far 06/07/14",0,0,1,0,0,0,0,-0.241957530570575,-0.424979367225742
"17","T0","Karei Deshe Far CA4","Herbaceous and Dwarf Shrub Vegetation","Karei Deshe","Far",35.58239,32.92394,06/07/14, 798,-1.12561426391538,15,0.650287840157117,-0.759687912858821,1603.862858,"Karei Deshe Far",745.790268,"Karei Deshe Far 06/07/14",2,0,1,0,0,0,1,-0.241957530570575,-0.424979367225742
"18","T0","Natur Far CA13","Herbaceous and Dwarf Shrub Vegetation","Natur","Far",35.737387,32.844674,25/06/14, 787,-1.13445554663547,4,-0.756802495307928,-0.653643620863612,1561.015734,"Natur Far",1515.624005,"Natur Far 25/06/14",2,0,1,0,0,6,0,-0.276543837992566,0.398475169558446
"19","T0","Natur Far CA14","Herbaceous and Dwarf Shrub Vegetation","Natur","Far",35.737387,32.844674,25/06/14, 787,-1.13445554663547,4,-0.756802495307928,-0.653643620863612,1561.015734,"Natur Far",1515.624005,"Natur Far 25/06/14",0,0,3,0,0,2,0,-0.276543837992566,0.398475169558446
"20","T0","Natur Far CA16","Herbaceous and Dwarf Shrub Vegetation","Natur","Far",35.737387,32.844674,25/06/14, 787,-1.13445554663547,4,-0.756802495307928,-0.653643620863612,1561.015734,"Natur Far",1515.624005,"Natur Far 25/06/14",1,0,1,0,0,1,1,-0.276543837992566,0.398475169558446
"21","T0","Natur Far CA28","Herbaceous and Dwarf Shrub Vegetation","Natur","Far",35.737387,32.844674,25/06/14, 787,-1.13445554663547,4,-0.756802495307928,-0.653643620863612,1561.015734,"Natur Far",1515.624005,"Natur Far 25/06/14",6,0,4,0,0,0,0,-0.276543837992566,0.398475169558446
"22","T0","Natur Far CA33","Herbaceous and Dwarf Shrub Vegetation","Natur","Far",35.737387,32.844674,25/06/14, 787,-1.13445554663547,4,-0.756802495307928,-0.653643620863612,1561.015734,"Natur Far",1515.624005,"Natur Far 25/06/14",1,0,2,0,0,6,0,-0.276543837992566,0.398475169558446
"23","T0","Natur Far CA6","Herbaceous and Dwarf Shrub Vegetation","Natur","Far",35.737387,32.844674,25/06/14, 787,-1.13445554663547,4,-0.756802495307928,-0.653643620863612,1561.015734,"Natur Far",1515.624005,"Natur Far 25/06/14",11,0,1,0,1,0,7,-0.276543837992566,0.398475169558446
"24","T0","Natur Far CA9","Herbaceous and Dwarf Shrub Vegetation","Natur","Far",35.737387,32.844674,25/06/14, 787,-1.13445554663547,4,-0.756802495307928,-0.653643620863612,1561.015734,"Natur Far",1515.624005,"Natur Far 25/06/14",2,0,4,0,0,0,1,-0.276543837992566,0.398475169558446
"25","T0","Shaal Far CA1","Herbaceous and Dwarf Shrub Vegetation","Shaal","Far",35.750144,33.087734,24/06/14, 786,-1.13525929961002,3,0.141120008059867,-0.989992496600445,635.8477538,"Shaal Far",839.221023,"Shaal Far 24/06/14",1,0,1,0,0,0,1,-1.02334178364184,-0.325040931973817
"26","T0","Shaal Far CA17","Herbaceous and Dwarf Shrub Vegetation","Shaal","Far",35.750144,33.087734,24/06/14, 786,-1.13525929961002,3,0.141120008059867,-0.989992496600445,635.8477538,"Shaal Far",839.221023,"Shaal Far 24/06/14",0,0,2,0,0,1,0,-1.02334178364184,-0.325040931973817
"27","T0","Shaal Far CA18","Herbaceous and Dwarf Shrub Vegetation","Shaal","Far",35.750144,33.087734,24/06/14, 786,-1.13525929961002,3,0.141120008059867,-0.989992496600445,635.8477538,"Shaal Far",839.221023,"Shaal Far 24/06/14",0,0,1,0,0,0,0,-1.02334178364184,-0.325040931973817
"28","T0","Shaal Far CA20","Herbaceous and Dwarf Shrub Vegetation","Shaal","Far",35.750144,33.087734,24/06/14, 786,-1.13525929961002,3,0.141120008059867,-0.989992496600445,635.8477538,"Shaal Far",839.221023,"Shaal Far 24/06/14",1,1,10,0,0,1,3,-1.02334178364184,-0.325040931973817
"29","T0","Shaal Far CA5","Herbaceous and Dwarf Shrub Vegetation","Shaal","Far",35.750144,33.087734,24/06/14, 786,-1.13525929961002,3,0.141120008059867,-0.989992496600445,635.8477538,"Shaal Far",839.221023,"Shaal Far 24/06/14",2,0,4,2,0,0,0,-1.02334178364184,-0.325040931973817
"30","T0","Shaal Far CA8","Herbaceous and Dwarf Shrub Vegetation","Shaal","Far",35.750144,33.087734,24/06/14, 786,-1.13525929961002,3,0.141120008059867,-0.989992496600445,635.8477538,"Shaal Far",839.221023,"Shaal Far 24/06/14",1,0,35,0,0,1,2,-1.02334178364184,-0.325040931973817
"31","T0","Yavneel Far CA13","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.512391,32.678852,16/07/14, 808,-1.11757673416986,25,-0.132351750097773,0.991202811863474,1924.414627,"Yavneel Far",174.417643,"Yavneel Far 16/07/14",10,0,3,0,0,14,2,0.0167926722971142,-1.03614949089952
"32","T0","Yavneel Far CA14","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.512391,32.678852,16/07/14, 808,-1.11757673416986,25,-0.132351750097773,0.991202811863474,1924.414627,"Yavneel Far",174.417643,"Yavneel Far 16/07/14",0,0,3,0,0,0,0,0.0167926722971142,-1.03614949089952
"33","T0","Yavneel Far CA16","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.512391,32.678852,16/07/14, 808,-1.11757673416986,25,-0.132351750097773,0.991202811863474,1924.414627,"Yavneel Far",174.417643,"Yavneel Far 16/07/14",6,0,4,1,2,3,1,0.0167926722971142,-1.03614949089952
"34","T0","Yavneel Far CA19","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.512391,32.678852,16/07/14, 808,-1.11757673416986,25,-0.132351750097773,0.991202811863474,1924.414627,"Yavneel Far",174.417643,"Yavneel Far 16/07/14",1,0,9,0,0,6,1,0.0167926722971142,-1.03614949089952
"35","T0","Yavneel Far CA28","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.512391,32.678852,16/07/14, 808,-1.11757673416986,25,-0.132351750097773,0.991202811863474,1924.414627,"Yavneel Far",174.417643,"Yavneel Far 16/07/14",5,1,10,3,0,0,0,0.0167926722971142,-1.03614949089952
"36","T0","Yavneel Far CA33","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.512391,32.678852,16/07/14, 808,-1.11757673416986,25,-0.132351750097773,0.991202811863474,1924.414627,"Yavneel Far",174.417643,"Yavneel Far 16/07/14",2,0,3,0,0,2,1,0.0167926722971142,-1.03614949089952
"37","T0","Yavneel Far CA6","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.512391,32.678852,16/07/14, 808,-1.11757673416986,25,-0.132351750097773,0.991202811863474,1924.414627,"Yavneel Far",174.417643,"Yavneel Far 16/07/14",2,0,1,1,0,3,0,0.0167926722971142,-1.03614949089952
"38","T0","Yavneel Far CA9","Herbaceous and Dwarf Shrub Vegetation","Yavneel","Far",35.512391,32.678852,16/07/14, 808,-1.11757673416986,25,-0.132351750097773,0.991202811863474,1924.414627,"Yavneel Far",174.417643,"Yavneel Far 16/07/14",1,0,1,0,0,0,1,0.0167926722971142,-1.03614949089952
"39","T1","Gamla Far 18","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.74591727,32.91973894,05/07/16,1528,-0.538874592491789,14,0.99060735569487,0.136737218207834,3899.840991,"Gamla Far",2943.658101,"Gamla Far 05/07/16",0,1,1,1,0,0,0,1.61136185539584,1.92597532773053
"40","T1","Gamla Far 24","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.7478688,32.91777454,05/07/16,1528,-0.538874592491789,14,0.99060735569487,0.136737218207834,4126.364382,"Gamla Far",2801.290492,"Gamla Far 05/07/16",0,0,1,1,0,0,0,1.79421211249589,1.77369146708938
"41","T1","Gamla Far 26","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.74764878,32.91622524,05/07/16,1528,-0.538874592491789,14,0.99060735569487,0.136737218207834,4296.449168,"Gamla Far",2634.52314,"Gamla Far 05/07/16",1,0,0,0,0,6,0,1.93150498415747,1.59530836176194
"42","T1","Gamla Far 33","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.74649534,32.91654651,05/07/16,1528,-0.538874592491789,14,0.99060735569487,0.136737218207834,4255.463514,"Gamla Far",2627.451264,"Gamla Far 05/07/16",0,1,3,0,0,0,0,1.89842126005185,1.58774391232839
"43","T1","Gamla Far 4","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.74598792,32.91877165,05/07/16,1528,-0.538874592491789,14,0.99060735569487,0.136737218207834,4007.258213,"Gamla Far",2843.694095,"Gamla Far 05/07/16",0,1,4,0,0,2,0,1.69806931007841,1.81904858459168
"44","T1","Gamla Far 5","Herbaceous and Dwarf Shrub Vegetation","Gamla","Far",35.7483584,32.91727712,05/07/16,1528,-0.538874592491789,14,0.99060735569487,0.136737218207834,4184.807014,"Gamla Far",2767.844874,"Gamla Far 05/07/16",4,0,2,0,1,1,0,1.84138715362356,1.73791628011852
"45","T1","Karei Deshe Far 16","Herbaceous and Dwarf Shrub Vegetation","Karei Deshe","Far",35.58326667,32.922645,23/06/16,1516,-0.548519628186424,2,0.909297426825682,-0.416146836547142,1767.938409,"Karei Deshe Far",585.450506,"Karei Deshe Far 23/06/16",0,0,4,0,0,0,0,-0.109515328678132,-0.596487185212935
