"","Project.ID","year","Deployment.id_new","Unit","Subunit","Site","Settlements","Agriculture","Dunes","Lon","Lat","Start.date","Time.Diff","rescaled_Time.Diff_new","Monitoring.Time.Diff_numeric","sinus_Monitoring.Time.Diff","cosinus_Monitoring.Time.Diff","Distance","Transect","Distance.Agri","Transect_date","Canis aureus","Canis lupus","Capra nubiana","Dama mesopotamica","Equus hemionus","Gazella dorcas","Gazella gazella","Hyaena hyaena","Hystrix indica","Lepus capensis","Meles meles","Oryx leucoryx","Sus scrofa","Vulpes vulpes"
"718","T1",2015,"Goren Far 5","Mediterranean Maquis","Galilee","Goren","Far",NA,NA,35.25523515,33.05102757,03/09/15,1222,-0.78482300,74,-0.985146260468247,0.171717341830778,814.4562392,"Goren Far",72.009339,"Goren Far 03/09/15",0,0,0,1,0,0,0,0,1,0,0,0,1,0
"719","T1",2015,"Goren Far 6","Mediterranean Maquis","Galilee","Goren","Far",NA,NA,35.25502723,33.05178889,03/09/15,1222,-0.78482300,74,-0.985146260468247,0.171717341830778,728.2181586,"Goren Far",156.395561,"Goren Far 03/09/15",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"720","T1",2015,"Goren Far 7","Mediterranean Maquis","Galilee","Goren","Far",NA,NA,35.25590632,33.05519918,03/09/15,1222,-0.78482300,74,-0.985146260468247,0.171717341830778,443.9414306,"Goren Far",166.06734,"Goren Far 03/09/15",0,0,0,1,0,0,0,0,0,0,0,0,0,0
"721","T1",2015,"Goren Far 9","Mediterranean Maquis","Galilee","Goren","Far",NA,NA,35.25575433,33.05027759,03/09/15,1222,-0.78482300,74,-0.985146260468247,0.171717341830778,908.8283007,"Goren Far",1.963919,"Goren Far 03/09/15",1,0,0,2,0,0,0,0,2,0,0,0,8,0
"722","T1",2015,"Goren Near 19","Mediterranean Maquis","Galilee","Goren","Near",NA,NA,35.23069336,33.05569531,03/09/15,1222,-0.78482300,74,-0.985146260468247,0.171717341830778,107.6052837,"Goren Near",159.752055,"Goren Near 03/09/15",9,0,0,2,0,0,0,0,2,0,0,0,20,0
"723","T1",2015,"Goren Near 20","Mediterranean Maquis","Galilee","Goren","Near",NA,NA,35.23124873,33.05420141,03/09/15,1222,-0.78482300,74,-0.985146260468247,0.171717341830778,77.50008363,"Goren Near",102.007989,"Goren Near 03/09/15",15,0,0,1,0,0,0,0,3,0,0,0,15,1
"724","T1",2015,"Goren Near 21","Mediterranean Maquis","Galilee","Goren","Near",NA,NA,35.23119391,33.05223938,03/09/15,1222,-0.78482300,74,-0.985146260468247,0.171717341830778,254.6761012,"Goren Near",258.986174,"Goren Near 03/09/15",0,0,0,1,0,0,0,0,0,0,0,0,4,0
"725","T1",2015,"Goren Near 22","Mediterranean Maquis","Galilee","Goren","Near",NA,NA,35.2294873,33.05560371,03/09/15,1222,-0.78482300,74,-0.985146260468247,0.171717341830778,220.6715968,"Goren Near",258.044805,"Goren Near 03/09/15",3,0,0,0,0,0,0,0,0,0,0,0,5,0
"726","T1",2015,"Goren Near 23","Mediterranean Maquis","Galilee","Goren","Near",NA,NA,35.23109083,33.05290565,03/09/15,1222,-0.78482300,74,-0.985146260468247,0.171717341830778,193.0151072,"Goren Near",204.245671,"Goren Near 03/09/15",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"727","T1",2015,"Goren Near 24","Mediterranean Maquis","Galilee","Goren","Near",NA,NA,35.23099538,33.05355777,03/09/15,1222,-0.78482300,74,-0.985146260468247,0.171717341830778,138.4531288,"Goren Near",160.385896,"Goren Near 03/09/15",7,0,0,0,0,0,0,0,2,0,1,0,18,0
"728","T1",2015,"Goren Near 25","Mediterranean Maquis","Galilee","Goren","Near",NA,NA,35.23107088,33.05613013,03/09/15,1222,-0.78482300,74,-0.985146260468247,0.171717341830778,67.13123522,"Goren Near",167.787349,"Goren Near 03/09/15",21,0,0,1,0,0,0,0,11,0,0,0,24,0
"729","T1",2015,"Goren Near 26","Mediterranean Maquis","Galilee","Goren","Near",NA,NA,35.23102342,33.05485835,03/09/15,1222,-0.78482300,74,-0.985146260468247,0.171717341830778,87.44928977,"Goren Near",102.662811,"Goren Near 03/09/15",2,0,0,0,0,0,0,0,1,0,0,0,19,0
"730","T1",2015,"Goren Near 27","Mediterranean Maquis","Galilee","Goren","Near",NA,NA,35.23122169,33.05528078,03/09/15,1222,-0.78482300,74,-0.985146260468247,0.171717341830778,63.7642237,"Goren Near",93.935893,"Goren Near 03/09/15",6,0,0,0,0,0,0,0,2,0,0,0,22,0
"731","T1",2015,"Kerem Maharal Far CA10","Mediterranean Maquis","Carmel","Kerem Maharal","Far",NA,NA,35.01517452,32.6615915,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,2373.647552,"Kerem Maharal Far",418.24545,"Kerem Maharal Far 19/05/15",0,0,0,0,0,0,2,1,9,0,0,0,7,1
"732","T1",2015,"Kerem Maharal Far CA12","Mediterranean Maquis","Carmel","Kerem Maharal","Far",NA,NA,35.01852979,32.66287854,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,2710.170147,"Kerem Maharal Far",753.8414,"Kerem Maharal Far 19/05/15",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"733","T1",2015,"Kerem Maharal Far CA13","Mediterranean Maquis","Carmel","Kerem Maharal","Far",NA,NA,35.01685674,32.66181211,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,2513.657599,"Kerem Maharal Far",577.92295,"Kerem Maharal Far 19/05/15",0,0,0,0,0,0,3,1,2,0,0,0,4,1
"734","T1",2015,"Kerem Maharal Far CA14","Mediterranean Maquis","Carmel","Kerem Maharal","Far",NA,NA,35.01606202,32.66172159,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,2448.138335,"Kerem Maharal Far",502.741864,"Kerem Maharal Far 19/05/15",5,0,0,0,0,0,1,2,7,0,1,0,3,1
"735","T1",2015,"Kerem Maharal Far CA16","Mediterranean Maquis","Carmel","Kerem Maharal","Far",NA,NA,35.01498446,32.66119169,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,2332.223502,"Kerem Maharal Far",393.247818,"Kerem Maharal Far 19/05/15",4,0,0,0,0,0,0,0,1,0,0,0,14,2
"736","T1",2015,"Kerem Maharal Far CA17","Mediterranean Maquis","Carmel","Kerem Maharal","Far",NA,NA,35.01798091,32.66268556,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,2656.131218,"Kerem Maharal Far",698.898006,"Kerem Maharal Far 19/05/15",1,0,0,0,0,0,0,2,8,0,0,0,3,7
"737","T1",2015,"Kerem Maharal Far CA17","Mediterranean Maquis","Carmel","Kerem Maharal","Far",NA,NA,35.01498446,32.66119169,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,2656.131218,"Kerem Maharal Far",698.898006,"Kerem Maharal Far 19/05/15",1,0,0,0,0,0,0,2,8,0,0,0,3,7
"738","T1",2015,"Kerem Maharal Far CA18","Mediterranean Maquis","Carmel","Kerem Maharal","Far",NA,NA,35.01798091,32.66268556,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,2656.131218,"Kerem Maharal Far",698.898006,"Kerem Maharal Far 19/05/15",1,0,0,0,0,0,0,2,5,0,0,0,4,4
"739","T1",2015,"Kerem Maharal Far CA18","Mediterranean Maquis","Carmel","Kerem Maharal","Far",NA,NA,35.01754722,32.6622551,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,2656.131218,"Kerem Maharal Far",698.898006,"Kerem Maharal Far 19/05/15",1,0,0,0,0,0,0,2,5,0,0,0,4,4
"740","T1",2015,"Kerem Maharal Far CA6","Mediterranean Maquis","Carmel","Kerem Maharal","Far",NA,NA,35.01994352,32.66338161,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,2686.335993,"Kerem Maharal Far",895.990157,"Kerem Maharal Far 19/05/15",1,0,0,0,0,0,0,2,27,0,0,0,6,0
"741","T1",2015,"Kerem Maharal Near CA20","Mediterranean Maquis","Carmel","Kerem Maharal","Near",NA,NA,34.99570895,32.6426459,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,271.1000925,"Kerem Maharal Near",296.673623,"Kerem Maharal Near 19/05/15",1,0,0,0,0,0,0,0,3,0,1,0,0,0
"742","T1",2015,"Kerem Maharal Near CA21","Mediterranean Maquis","Carmel","Kerem Maharal","Near",NA,NA,34.99497366,32.64521318,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,132.1419866,"Kerem Maharal Near",264.347433,"Kerem Maharal Near 19/05/15",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"743","T1",2015,"Kerem Maharal Near CA22","Mediterranean Maquis","Carmel","Kerem Maharal","Near",NA,NA,34.99465491,32.64208485,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,163.5637818,"Kerem Maharal Near",257.706504,"Kerem Maharal Near 19/05/15",2,0,0,0,0,0,0,0,1,0,0,0,10,0
"744","T1",2015,"Kerem Maharal Near CA23","Mediterranean Maquis","Carmel","Kerem Maharal","Near",NA,NA,34.99517403,32.64566756,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,100.0499594,"Kerem Maharal Near",260.834516,"Kerem Maharal Near 19/05/15",2,0,0,0,0,0,0,0,4,0,0,0,8,0
"745","T1",2015,"Kerem Maharal Near CA24","Mediterranean Maquis","Carmel","Kerem Maharal","Near",NA,NA,34.99593311,32.64491716,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,208.6083891,"Kerem Maharal Near",333.585826,"Kerem Maharal Near 19/05/15",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"746","T1",2015,"Kerem Maharal Near CA25","Mediterranean Maquis","Carmel","Kerem Maharal","Near",NA,NA,34.99466062,32.64581817,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,59.85772411,"Kerem Maharal Near",209.867398,"Kerem Maharal Near 19/05/15",1,0,0,0,0,0,0,0,5,0,0,0,3,0
"747","T1",2015,"Kerem Maharal Near CA26","Mediterranean Maquis","Carmel","Kerem Maharal","Near",NA,NA,34.99658305,32.64588425,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,151.6945565,"Kerem Maharal Near",218.873263,"Kerem Maharal Near 19/05/15",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"748","T1",2015,"Kerem Maharal Near CA27","Mediterranean Maquis","Carmel","Kerem Maharal","Near",NA,NA,34.99538737,32.64326839,19/05/15,1115,-0.87082457,-33,-0.999911860107267,-0.0132767472230595,252.2910246,"Kerem Maharal Near",367.613006,"Kerem Maharal Near 19/05/15",3,0,0,0,0,0,0,0,2,0,1,0,0,0
"749","T1",2015,"Kfar Shamay Far CA2","Mediterranean Maquis","Galilee","Kfar Shamai","Far",NA,NA,35.46851773,32.96913215,13/07/15,1170,-0.82661816,22,-0.00885130929040388,-0.999960826394637,1281.497734,"Kfar Shamai Far",937.118578,"Kfar Shamai Far 13/07/15",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"750","T1",2015,"Kfar Shamay Far CA3","Mediterranean Maquis","Galilee","Kfar Shamai","Far",NA,NA,35.46941475,32.96887734,13/07/15,1170,-0.82661816,22,-0.00885130929040388,-0.999960826394637,1332.493841,"Kfar Shamai Far",1010.220741,"Kfar Shamai Far 13/07/15",0,0,0,0,0,0,0,0,0,0,0,0,2,0
"751","T1",2015,"Kfar Shamay Far CA4","Mediterranean Maquis","Galilee","Kfar Shamai","Far",NA,NA,35.47046806,32.96610759,13/07/15,1170,-0.82661816,22,-0.00885130929040388,-0.999960826394637,1254.526481,"Kfar Shamai Far",866.529302,"Kfar Shamai Far 13/07/15",0,0,0,0,0,0,0,0,0,0,0,0,1,2
"752","T1",2015,"Kfar Shamay Far CA6","Mediterranean Maquis","Galilee","Kfar Shamai","Far",NA,NA,35.46960451,32.96723779,13/07/15,1170,-0.82661816,22,-0.00885130929040388,-0.999960826394637,1243.087347,"Kfar Shamai Far",905.616069,"Kfar Shamai Far 13/07/15",1,0,0,0,0,0,0,0,4,0,0,0,17,0
"753","T1",2015,"Kfar Shamay Far CA7","Mediterranean Maquis","Galilee","Kfar Shamai","Far",NA,NA,35.46966981,32.96781861,13/07/15,1170,-0.82661816,22,-0.00885130929040388,-0.999960826394637,1283.258881,"Kfar Shamai Far",961.103161,"Kfar Shamai Far 13/07/15",1,1,0,0,0,0,0,0,0,0,0,0,5,0
"754","T1",2015,"Kfar Shamay Far CA8","Mediterranean Maquis","Galilee","Kfar Shamai","Far",NA,NA,35.46838405,32.96951867,13/07/15,1170,-0.82661816,22,-0.00885130929040388,-0.999960826394637,1296.721405,"Kfar Shamai Far",938.899841,"Kfar Shamai Far 13/07/15",0,0,0,0,0,0,1,0,2,0,0,0,6,0
"755","T1",2015,"Kfar Shamay Near CA19","Mediterranean Maquis","Galilee","Kfar Shamai","Near",NA,NA,35.45862816,32.96352785,13/07/15,1170,-0.82661816,22,-0.00885130929040388,-0.999960826394637,168.3206126,"Kfar Shamai Near",30.117289,"Kfar Shamai Near 13/07/15",0,0,0,0,0,0,0,0,5,0,0,0,7,0
"756","T1",2015,"Kfar Shamay Near CA20","Mediterranean Maquis","Galilee","Kfar Shamai","Near",NA,NA,35.45917285,32.96230333,13/07/15,1170,-0.82661816,22,-0.00885130929040388,-0.999960826394637,129.2248007,"Kfar Shamai Near",41.283549,"Kfar Shamai Near 13/07/15",1,0,0,0,0,0,0,0,9,0,1,0,7,7
"757","T1",2015,"Kfar Shamay Near CA21","Mediterranean Maquis","Galilee","Kfar Shamai","Near",NA,NA,35.46044751,32.96229954,13/07/15,1170,-0.82661816,22,-0.00885130929040388,-0.999960826394637,227.3461359,"Kfar Shamai Near",35.415734,"Kfar Shamai Near 13/07/15",25,0,0,0,0,0,0,0,17,0,3,0,14,5
"758","T1",2015,"Kfar Shamay Near CA22","Mediterranean Maquis","Galilee","Kfar Shamai","Near",NA,NA,35.45915211,32.96578148,13/07/15,1170,-0.82661816,22,-0.00885130929040388,-0.999960826394637,364.4832454,"Kfar Shamai Near",51.021781,"Kfar Shamai Near 13/07/15",0,0,0,0,0,0,0,0,0,0,0,0,3,0
"759","T1",2015,"Kfar Shamay Near CA23","Mediterranean Maquis","Galilee","Kfar Shamai","Near",NA,NA,35.45896327,32.96303111,13/07/15,1170,-0.82661816,22,-0.00885130929040388,-0.999960826394637,161.0735957,"Kfar Shamai Near",62.880009,"Kfar Shamai Near 13/07/15",1,0,0,0,0,0,0,0,30,0,6,0,23,62
"760","T1",2015,"Kfar Shamay Near CA24","Mediterranean Maquis","Galilee","Kfar Shamai","Near",NA,NA,35.45891091,32.96447189,13/07/15,1170,-0.82661816,22,-0.00885130929040388,-0.999960826394637,251.4790964,"Kfar Shamai Near",49.130739,"Kfar Shamai Near 13/07/15",1,0,0,0,0,0,0,0,1,0,0,0,8,1
"761","T1",2015,"Kfar Shamay Near CA25","Mediterranean Maquis","Galilee","Kfar Shamai","Near",NA,NA,35.45940127,32.96633742,13/07/15,1170,-0.82661816,22,-0.00885130929040388,-0.999960826394637,426.9042289,"Kfar Shamai Near",50.823531,"Kfar Shamai Near 13/07/15",1,0,0,0,0,0,0,0,3,0,0,0,3,0
"762","T1",2015,"Kfar Shamay Near CA26","Mediterranean Maquis","Galilee","Kfar Shamai","Near",NA,NA,35.45864882,32.96522554,13/07/15,1170,-0.82661816,22,-0.00885130929040388,-0.999960826394637,287.1263447,"Kfar Shamai Near",20.447941,"Kfar Shamai Near 13/07/15",1,0,0,0,0,0,0,0,3,0,0,0,6,2
"763","T1",2015,"Kfar Shamay Near CA27","Mediterranean Maquis","Galilee","Kfar Shamai","Near",NA,NA,35.45958805,32.96199559,13/07/15,1170,-0.82661816,22,-0.00885130929040388,-0.999960826394637,140.8497954,"Kfar Shamai Near",1.162283,"Kfar Shamai Near 13/07/15",0,0,0,0,0,0,0,0,3,0,0,0,0,0
"764","T1",2015,"Kisalon Far ca29","Mediterranean Maquis","Judea","Kisalon","Far",NA,NA,35.038793,31.768203,19/07/15,1176,-0.82179564,28,0.270905788307869,-0.962605866313567,823.0594595,"Kisalon Far",1414.863945,"Kisalon Far 19/07/15",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"765","T1",2015,"Kisalon Far ca30","Mediterranean Maquis","Judea","Kisalon","Far",NA,NA,35.038243,31.76842,19/07/15,1176,-0.82179564,28,0.270905788307869,-0.962605866313567,827.2222849,"Kisalon Far",1465.404966,"Kisalon Far 19/07/15",0,0,0,0,0,0,0,0,2,0,0,0,0,0
"766","T1",2015,"Kisalon Far ca33","Mediterranean Maquis","Judea","Kisalon","Far",NA,NA,35.039873,31.768217,19/07/15,1176,-0.82179564,28,0.270905788307869,-0.962605866313567,780.5574949,"Kisalon Far",1312.710429,"Kisalon Far 19/07/15",5,0,0,0,0,0,0,0,0,0,0,0,0,0
"767","T1",2015,"Kisalon Near ca28","Mediterranean Maquis","Judea","Kisalon","Near",NA,NA,34.988797,31.661578,01/07/15,1158,-0.83626319,10,-0.54402111088937,-0.839071529076452,319.2565024,"Kisalon Near",565.30032,"Kisalon Near 01/07/15",8,0,0,0,0,0,0,1,0,0,0,0,0,0
"768","T1",2015,"Kisalon Near ca29","Mediterranean Maquis","Judea","Kisalon","Near",NA,NA,35.051883,31.774915,01/07/15,1158,-0.83626319,10,-0.54402111088937,-0.839071529076452,40.71951253,"Kisalon Near",68.832333,"Kisalon Near 01/07/15",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"769","T1",2015,"Kisalon Near ca31","Mediterranean Maquis","Judea","Kisalon","Near",NA,NA,35.051183,31.774873,01/07/15,1158,-0.83626319,10,-0.54402111088937,-0.839071529076452,1.630999442,"Kisalon Near",107.916194,"Kisalon Near 01/07/15",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"770","T1",2015,"Kisalon Near ca32","Mediterranean Maquis","Judea","Kisalon","Near",NA,NA,35.052551,31.774668,01/07/15,1158,-0.83626319,10,-0.54402111088937,-0.839071529076452,51.02696173,"Kisalon Near",78.481924,"Kisalon Near 01/07/15",3,0,0,0,0,0,0,0,0,0,0,0,0,0
"771","T1",2015,"Kisalon Near ca35","Mediterranean Maquis","Judea","Kisalon","Near",NA,NA,35.052935,31.774968,01/07/15,1158,-0.83626319,10,-0.54402111088937,-0.839071529076452,98.51298878,"Kisalon Near",33.216418,"Kisalon Near 01/07/15",0,0,0,0,0,0,0,0,2,0,0,0,0,0
"772","T1",2015,"Kisalon Near ca36","Mediterranean Maquis","Judea","Kisalon","Near",NA,NA,35.0523,31.774341,01/07/15,1158,-0.83626319,10,-0.54402111088937,-0.839071529076452,7.678625989,"Kisalon Near",121.484568,"Kisalon Near 01/07/15",19,0,0,0,0,0,0,0,0,0,0,0,0,0
"773","T1",2015,"Margaliot Far CA19","Mediterranean Maquis","Galilee","Margaliot","Far",NA,NA,35.54184125,33.20645619,20/09/15,1239,-0.77115920,91,0.105987511751157,-0.994367460928201,599.00097,"Margaliot Far",103.888625,"Margaliot Far 20/09/15",0,0,0,0,0,0,0,0,6,0,0,0,3,0
"774","T1",2015,"Margaliot Far CA20","Mediterranean Maquis","Galilee","Margaliot","Far",NA,NA,35.54418594,33.20502207,20/09/15,1239,-0.77115920,91,0.105987511751157,-0.994367460928201,538.8310928,"Margaliot Far",160.318354,"Margaliot Far 20/09/15",2,0,0,0,0,0,0,0,2,0,0,0,0,0
"775","T1",2015,"Margaliot Far CA21","Mediterranean Maquis","Galilee","Margaliot","Far",NA,NA,35.54449324,33.20464788,20/09/15,1239,-0.77115920,91,0.105987511751157,-0.994367460928201,500.0000185,"Margaliot Far",152.299285,"Margaliot Far 20/09/15",1,0,0,0,0,0,0,0,0,0,0,0,1,0
"776","T1",2015,"Margaliot Far CA22","Mediterranean Maquis","Galilee","Margaliot","Far",NA,NA,35.5450644,33.2045172,20/09/15,1239,-0.77115920,91,0.105987511751157,-0.994367460928201,493.0079763,"Margaliot Far",124.135657,"Margaliot Far 20/09/15",59,0,0,0,0,0,0,0,12,0,2,0,5,1
"777","T1",2015,"Margaliot Far CA23","Mediterranean Maquis","Galilee","Margaliot","Far",NA,NA,35.5433718,33.20568966,20/09/15,1239,-0.77115920,91,0.105987511751157,-0.994367460928201,613.6442876,"Margaliot Far",112.812279,"Margaliot Far 20/09/15",1,0,0,0,0,0,0,0,2,0,0,0,3,0
"778","T1",2015,"Margaliot Far CA25","Mediterranean Maquis","Galilee","Margaliot","Far",NA,NA,35.54549414,33.20450644,20/09/15,1239,-0.77115920,91,0.105987511751157,-0.994367460928201,497.4497078,"Margaliot Far",107.176345,"Margaliot Far 20/09/15",13,0,0,0,0,0,0,0,4,0,2,0,0,0
"779","T1",2015,"Margaliot Far CA27","Mediterranean Maquis","Galilee","Margaliot","Far",NA,NA,35.54298375,33.20620445,20/09/15,1239,-0.77115920,91,0.105987511751157,-0.994367460928201,577.1970715,"Margaliot Far",49.480039,"Margaliot Far 20/09/15",14,0,0,0,0,0,0,0,3,0,0,0,1,2
"780","T1",2015,"Margaliot Near CA1","Mediterranean Maquis","Galilee","Margaliot","Near",NA,NA,35.54135065,33.21277391,28/10/15,1277,-0.74061659,129,-0.193473392038468,-0.981105522649388,201.7828426,"Margaliot Near",30.006824,"Margaliot Near 28/10/15",1,0,0,0,0,0,0,0,0,0,0,0,10,0
"781","T1",2015,"Margaliot Near CA2","Mediterranean Maquis","Galilee","Margaliot","Near",NA,NA,35.5402863,33.21552264,28/10/15,1277,-0.74061659,129,-0.193473392038468,-0.981105522649388,160.7638988,"Margaliot Near",53.588094,"Margaliot Near 28/10/15",9,0,0,0,0,0,0,0,0,0,0,0,36,3
"782","T1",2015,"Margaliot Near CA3","Mediterranean Maquis","Galilee","Margaliot","Near",NA,NA,35.54190517,33.21316519,28/10/15,1277,-0.74061659,129,-0.193473392038468,-0.981105522649388,142.0306534,"Margaliot Near",40.714971,"Margaliot Near 28/10/15",3,0,0,0,0,0,0,0,1,0,0,0,31,0
"783","T1",2015,"Margaliot Near CA4","Mediterranean Maquis","Galilee","Margaliot","Near",NA,NA,35.54192709,33.21379044,28/10/15,1277,-0.74061659,129,-0.193473392038468,-0.981105522649388,127.9045484,"Margaliot Near",86.280961,"Margaliot Near 28/10/15",11,0,0,0,0,0,0,0,2,0,1,0,42,0
"784","T1",2015,"Margaliot Near CA5","Mediterranean Maquis","Galilee","Margaliot","Near",NA,NA,35.54081506,33.21524065,28/10/15,1277,-0.74061659,129,-0.193473392038468,-0.981105522649388,138.2716989,"Margaliot Near",95.309325,"Margaliot Near 28/10/15",22,0,0,0,0,0,0,0,1,0,0,0,9,0
"785","T1",2015,"Margaliot Near CA6","Mediterranean Maquis","Galilee","Margaliot","Near",NA,NA,35.54132743,33.21515575,28/10/15,1277,-0.74061659,129,-0.193473392038468,-0.981105522649388,104.4754846,"Margaliot Near",124.450811,"Margaliot Near 28/10/15",4,0,0,0,0,0,0,0,1,0,1,0,7,0
"786","T1",2015,"Margaliot Near CA7","Mediterranean Maquis","Galilee","Margaliot","Near",NA,NA,35.54094993,33.21216371,28/10/15,1277,-0.74061659,129,-0.193473392038468,-0.981105522649388,257.9920506,"Margaliot Near",77.253507,"Margaliot Near 28/10/15",2,0,0,0,0,0,0,0,1,0,0,0,20,0
"787","T1",2015,"Margaliot Near CA8","Mediterranean Maquis","Galilee","Margaliot","Near",NA,NA,35.54195026,33.21457551,28/10/15,1277,-0.74061659,129,-0.193473392038468,-0.981105522649388,93.4132674,"Margaliot Near",133.134323,"Margaliot Near 28/10/15",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"788","T1",2015,"Margaliot Near CA9","Mediterranean Maquis","Galilee","Margaliot","Near",NA,NA,35.54088965,33.21248886,28/10/15,1277,-0.74061659,129,-0.193473392038468,-0.981105522649388,250.9912917,"Margaliot Near",70.370556,"Margaliot Near 28/10/15",7,0,0,0,0,0,0,0,2,0,0,0,77,0
"789","T1",2015,"Nehusha Far ca13","Mediterranean Maquis","Judea","Nehusha","Far",NA,NA,34.945855,31.637132,13/09/15,1232,-0.77678547,84,0.733190320073292,-0.680023495587339,683.4853434,"Nehusha Far",430.107957,"Nehusha Far 13/09/15",0,0,0,0,0,0,0,0,0,0,1,0,0,1
"790","T1",2015,"Nehusha Far ca16","Mediterranean Maquis","Judea","Nehusha","Far",NA,NA,34.94685,31.637652,13/09/15,1232,-0.77678547,84,0.733190320073292,-0.680023495587339,649.7274523,"Nehusha Far",319.903201,"Nehusha Far 13/09/15",0,0,0,0,0,0,0,0,4,0,0,0,0,2
"791","T1",2015,"Nehusha Far ca17","Mediterranean Maquis","Judea","Nehusha","Far",NA,NA,34.944978,31.638885,13/09/15,1232,-0.77678547,84,0.733190320073292,-0.680023495587339,872.4789787,"Nehusha Far",414.224469,"Nehusha Far 13/09/15",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"792","T1",2015,"Nehusha Far ca18","Mediterranean Maquis","Judea","Nehusha","Far",NA,NA,34.948062,31.637562,13/09/15,1232,-0.77678547,84,0.733190320073292,-0.680023495587339,566.1391943,"Nehusha Far",227.660473,"Nehusha Far 13/09/15",0,0,0,0,0,0,1,0,3,0,0,0,0,2
"793","T1",2015,"Nehusha Far ca32","Mediterranean Maquis","Judea","Nehusha","Far",NA,NA,34.946187,31.637503,13/09/15,1232,-0.77678547,84,0.733190320073292,-0.680023495587339,684.9005332,"Nehusha Far",383.933895,"Nehusha Far 13/09/15",0,0,0,0,0,0,3,0,0,0,0,0,0,6
"794","T1",2015,"Nehusha Near ca28","Mediterranean Maquis","Judea","Nehusha","Near",NA,NA,34.952505,31.636078,26/09/15,1245,-0.76633668,97,0.379607739027522,-0.925147536596414,289.4240281,"Nehusha Near",49.828433,"Nehusha Near 26/09/15",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"795","T1",2015,"Nehusha Near ca29","Mediterranean Maquis","Judea","Nehusha","Near",NA,NA,34.951522,31.635937,26/09/15,1245,-0.76633668,97,0.379607739027522,-0.925147536596414,269.1488633,"Nehusha Near",82.461663,"Nehusha Near 26/09/15",18,0,0,0,0,0,0,0,12,0,1,0,0,1
"796","T1",2015,"Nehusha Near ca30","Mediterranean Maquis","Judea","Nehusha","Near",NA,NA,34.953415,31.635553,26/09/15,1245,-0.76633668,97,0.379607739027522,-0.925147536596414,238.2539031,"Nehusha Near",53.321152,"Nehusha Near 26/09/15",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"797","T1",2015,"Nehusha Near ca31","Mediterranean Maquis","Judea","Nehusha","Near",NA,NA,34.951037,31.635583,26/09/15,1245,-0.76633668,97,0.379607739027522,-0.925147536596414,237.8296194,"Nehusha Near",113.317933,"Nehusha Near 26/09/15",1,0,0,0,0,0,0,0,1,0,0,0,0,0
"798","T1",2015,"Nehusha Near ca33","Mediterranean Maquis","Judea","Nehusha","Near",NA,NA,34.95193,31.635872,26/09/15,1245,-0.76633668,97,0.379607739027522,-0.925147536596414,262.3217783,"Nehusha Near",49.727647,"Nehusha Near 26/09/15",3,0,0,0,0,0,0,0,0,0,0,0,0,0
"799","T1",2015,"Nehusha Near ca35","Mediterranean Maquis","Judea","Nehusha","Near",NA,NA,34.953342,31.63592,26/09/15,1245,-0.76633668,97,0.379607739027522,-0.925147536596414,278.2682172,"Nehusha Near",84.623641,"Nehusha Near 26/09/15",0,0,0,0,0,0,0,0,8,0,2,0,0,1
