"","X","Project.ID","Cycle_number","year","Deployment.id_new","Unit","Subunit","Site","Settlements","Agriculture","Dunes","Lon","Lat","Monitoring_start_date","Start.date","Time.Diff","rescaled_Time.Diff","Monitoring.Time.Diff_numeric","sinus_Monitoring.Time.Diff","cosinus_Monitoring.Time.Diff","Distance","Distance_rescaled","Transect","Transect_with_date","Distance_agri","Distance_agri_rescaled","Canis aureus","Canis lupus","Capra nubiana","Dama mesopotamica","Equus hemionus","Gazella dorcas","Gazella gazella","Hyaena hyaena","Hystrix indica","Lepus capensis","Meles meles","Oryx leucoryx","Sus scrofa","Vulpes vulpes"
"236",2361,"T4",4,2022,"Lehavim Far 2","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.82766699,31.37571593,"29/04/2012","27/11/2022",3864,1.445979095,159,0.939519732,-0.342494779,485.958886,-0.46077802,"Lehavim Far","Lehavim Far_27_11_2022",716.491273,-0.017734861,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"237",2362,"T4",4,2022,"Lehavim Far 3","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.828073,31.37636485,"29/04/2012","27/11/2022",3864,1.445979095,159,0.939519732,-0.342494779,565.890177,-0.386291636,"Lehavim Far","Lehavim Far_27_11_2022",732.303539,-0.003077407,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"238",2363,"T4",4,2022,"Lehavim Far 4","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.82799556,31.3775582,"29/04/2012","27/11/2022",3864,1.445979095,159,0.939519732,-0.342494779,662.434246,-0.296324134,"Lehavim Far","Lehavim Far_27_11_2022",704.870982,-0.028506492,0,0,0,0,0,0,4,0,0,0,0,0,0,4
"239",2364,"T4",4,2022,"Lehavim Far 5","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.82740346,31.37801763,"29/04/2012","27/11/2022",3864,1.445979095,159,0.939519732,-0.342494779,665.18226,-0.293763315,"Lehavim Far","Lehavim Far_27_11_2022",647.143515,-0.082017969,0,0,0,0,0,0,3,0,0,1,0,0,0,2
"240",2365,"T4",4,2022,"Lehavim Far 6","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.82676979,31.37855777,"29/04/2012","27/11/2022",3864,1.445979095,159,0.939519732,-0.342494779,672.645258,-0.286808695,"Lehavim Far","Lehavim Far_27_11_2022",590.716826,-0.134323668,2,0,0,0,0,0,4,0,0,0,0,0,0,1
"241",2366,"T4",4,2022,"Lehavim Far 8","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.8274732,31.37993028,"29/04/2012","27/11/2022",3864,1.445979095,159,0.939519732,-0.342494779,834.735633,-0.135759891,"Lehavim Far","Lehavim Far_27_11_2022",689.557606,-0.042701491,0,0,0,0,0,0,1,2,0,0,0,0,0,1
"242",2367,"T4",4,2022,"Lehavim Far 9","Mediterranean Desert Transition Zone",NA,"Lehavim","Far",NA,NA,34.82829395,31.380833,"29/04/2012","27/11/2022",3864,1.445979095,159,0.939519732,-0.342494779,961.558762,-0.017575934,"Lehavim Far","Lehavim Far_27_11_2022",609.390414,-0.117013861,0,0,0,0,0,0,3,0,0,0,1,0,0,7
"243",2368,"T4",4,2022,"Lehavim Near 1","Mediterranean Desert Transition Zone",NA,"Lehavim","Near",NA,NA,34.82299995,31.36495521,"29/04/2012","27/11/2022",3864,1.445979095,159,0.939519732,-0.342494779,182.044879,-0.743989452,"Lehavim Near","Lehavim Near_27_11_2022",764.643048,0.026900262,1,0,0,0,0,0,0,0,0,4,0,0,0,3
"244",2369,"T4",4,2022,"Lehavim Near 2","Mediterranean Desert Transition Zone",NA,"Lehavim","Near",NA,NA,34.82452679,31.36482552,"29/04/2012","27/11/2022",3864,1.445979095,159,0.939519732,-0.342494779,301.027446,-0.633111959,"Lehavim Near","Lehavim Near_27_11_2022",821.685918,0.079777141,0,0,0,0,0,0,0,0,0,2,1,0,0,0
"245",2370,"T4",4,2022,"Lehavim Near 4","Mediterranean Desert Transition Zone",NA,"Lehavim","Near",NA,NA,34.82327923,31.36398986,"29/04/2012","27/11/2022",3864,1.445979095,159,0.939519732,-0.342494779,273.957351,-0.658338043,"Lehavim Near","Lehavim Near_27_11_2022",680.640212,-0.050967624,4,0,0,0,0,0,0,0,0,8,0,0,0,2
"246",2371,"T4",4,2022,"Lehavim Near 5","Mediterranean Desert Transition Zone",NA,"Lehavim","Near",NA,NA,34.82388306,31.36349487,"29/04/2012","27/11/2022",3864,1.445979095,159,0.939519732,-0.342494779,347.470704,-0.589832409,"Lehavim Near","Lehavim Near_27_11_2022",665.430466,-0.065066563,0,0,0,0,0,0,0,0,0,6,0,0,0,1
"247",2372,"T4",4,2022,"Lehavim Near 6","Mediterranean Desert Transition Zone",NA,"Lehavim","Near",NA,NA,34.82431289,31.36442988,"29/04/2012","27/11/2022",3864,1.445979095,159,0.939519732,-0.342494779,310.707674,-0.624091147,"Lehavim Near","Lehavim Near_27_11_2022",773.854574,0.035439046,2,0,0,0,0,0,0,0,0,7,0,0,0,2
"248",2373,"T4",4,2022,"Lehavim Near 7","Mediterranean Desert Transition Zone",NA,"Lehavim","Near",NA,NA,34.82565433,31.36396066,"29/04/2012","27/11/2022",3864,1.445979095,159,0.939519732,-0.342494779,443.482325,-0.500361084,"Lehavim Near","Lehavim Near_27_11_2022",750.327586,0.013630296,3,0,0,0,0,0,3,0,0,4,0,0,0,1
"249",2374,"T4",4,2022,"Lehavim Near 8","Mediterranean Desert Transition Zone",NA,"Lehavim","Near",NA,NA,34.82634902,31.3637136,"29/04/2012","27/11/2022",3864,1.445979095,159,0.939519732,-0.342494779,513.537467,-0.435078088,"Lehavim Near","Lehavim Near_27_11_2022",711.108802,-0.022724236,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"250",2816,"T4",4,2023,"Beit Yatir Far 1","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.12511358,31.37126122,"29/04/2012","26/02/2023",3955,1.524608441,-115,-0.945435334,-0.325809805,1147.818781,0.155996081,"Beit Yatir Far","Beit Yatir Far_26_02_2023",988.149552,0.234083496,1,0,0,0,0,0,27,1,0,1,0,0,0,2
"251",2817,"T4",4,2023,"Beit Yatir Far 2","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.12449667,31.37174443,"29/04/2012","26/02/2023",3955,1.524608441,-115,-0.945435334,-0.325809805,1096.305011,0.107991421,"Beit Yatir Far","Beit Yatir Far_26_02_2023",977.306826,0.224032643,1,0,0,0,0,0,33,1,0,0,0,0,0,1
"252",2818,"T4",4,2023,"Beit Yatir Far 3","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.12439273,31.3723742,"29/04/2012","26/02/2023",3955,1.524608441,-115,-0.945435334,-0.325809805,1099.431196,0.110904651,"Beit Yatir Far","Beit Yatir Far_26_02_2023",927.618806,0.17797347,0,0,0,0,0,0,11,0,0,0,0,0,0,1
"253",2819,"T4",4,2023,"Beit Yatir Far 4","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.12501869,31.37336981,"29/04/2012","26/02/2023",3955,1.524608441,-115,-0.945435334,-0.325809805,1185.169738,0.190802697,"Beit Yatir Far","Beit Yatir Far_26_02_2023",804.511416,0.063856938,0,0,0,0,0,0,35,0,0,0,0,0,0,0
"254",2820,"T4",4,2023,"Beit Yatir Far 5","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.12628738,31.37320435,"29/04/2012","26/02/2023",3955,1.524608441,-115,-0.945435334,-0.325809805,1296.272872,0.294337502,"Beit Yatir Far","Beit Yatir Far_26_02_2023",747.315433,0.010838129,0,0,0,0,0,0,17,1,0,1,0,0,0,2
"255",2821,"T4",4,2023,"Beit Yatir Far 6","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.12616064,31.37248355,"29/04/2012","26/02/2023",3955,1.524608441,-115,-0.945435334,-0.325809805,1266.515098,0.266606823,"Beit Yatir Far","Beit Yatir Far_26_02_2023",819.994698,0.078209435,2,0,0,0,0,0,33,0,0,4,0,0,0,4
"256",2822,"T4",4,2023,"Beit Yatir Far 7","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.1256148,31.3717936,"29/04/2012","26/02/2023",3955,1.524608441,-115,-0.945435334,-0.325809805,1202.315738,0.206780714,"Beit Yatir Far","Beit Yatir Far_26_02_2023",912.466359,0.163927647,5,0,0,0,0,0,30,0,0,0,0,0,0,2
"257",2823,"T4",4,2023,"Beit Yatir Far 8","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.12424621,31.37000279,"29/04/2012","26/02/2023",3955,1.524608441,-115,-0.945435334,-0.325809805,1060.010872,0.074169633,"Beit Yatir Far","Beit Yatir Far_26_02_2023",1149.903606,0.384024224,0,0,0,0,0,0,3,1,0,0,0,0,0,4
"258",2824,"T4",4,2023,"Beit Yatir Far 9","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Far",NA,NA,35.12302045,31.37029737,"29/04/2012","26/02/2023",3955,1.524608441,-115,-0.945435334,-0.325809805,943.098616,-0.034778578,"Beit Yatir Far","Beit Yatir Far_26_02_2023",1189.761736,0.42097141,3,0,0,0,0,0,2,0,0,3,0,0,0,5
"259",2825,"T4",4,2023,"Beit Yatir Near 1","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.10688528,31.35624954,"29/04/2012","26/02/2023",3955,1.524608441,-115,-0.945435334,-0.325809805,617.359251,-0.338328628,"Beit Yatir Near","Beit Yatir Near_26_02_2023",0,-0.681898884,0,0,0,0,0,0,12,0,0,0,1,0,0,12
"260",2826,"T4",4,2023,"Beit Yatir Near 2","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.10656308,31.35560821,"29/04/2012","26/02/2023",3955,1.524608441,-115,-0.945435334,-0.325809805,679.288747,-0.280617759,"Beit Yatir Near","Beit Yatir Near_26_02_2023",0,-0.681898884,6,0,0,0,0,0,9,0,0,0,0,0,0,23
"261",2827,"T4",4,2023,"Beit Yatir Near 3","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.1059,31.35631,"29/04/2012","26/02/2023",3955,1.524608441,-115,-0.945435334,-0.325809805,698.264229,-0.262934884,"Beit Yatir Near","Beit Yatir Near_26_02_2023",0,-0.681898884,5,0,0,0,0,0,7,0,0,0,0,0,0,2
"262",2828,"T4",4,2023,"Beit Yatir Near 4","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.10625094,31.3568923,"29/04/2012","26/02/2023",3955,1.524608441,-115,-0.945435334,-0.325809805,643.048433,-0.314389389,"Beit Yatir Near","Beit Yatir Near_26_02_2023",1.958108,-0.680083781,5,0,0,0,0,0,1,0,0,0,0,0,0,1
"263",2829,"T4",4,2023,"Beit Yatir Near 5","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.10728426,31.35716057,"29/04/2012","26/02/2023",3955,1.524608441,-115,-0.945435334,-0.325809805,540.546916,-0.409908518,"Beit Yatir Near","Beit Yatir Near_26_02_2023",0,-0.681898884,6,0,0,0,0,0,15,0,0,0,0,0,0,6
"264",2830,"T4",4,2023,"Beit Yatir Near 6","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.10798633,31.3573461,"29/04/2012","26/02/2023",3955,1.524608441,-115,-0.945435334,-0.325809805,470.826014,-0.474880043,"Beit Yatir Near","Beit Yatir Near_26_02_2023",0,-0.681898884,3,0,0,0,0,0,22,0,0,0,0,0,0,0
"265",2831,"T4",4,2023,"Beit Yatir Near 7","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.10886475,31.35737616,"29/04/2012","26/02/2023",3955,1.524608441,-115,-0.945435334,-0.325809805,392.783923,-0.547605919,"Beit Yatir Near","Beit Yatir Near_26_02_2023",0,-0.681898884,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"266",2832,"T4",4,2023,"Beit Yatir Near 9","Mediterranean Desert Transition Zone",NA,"Beit Yatir","Near",NA,NA,35.10773286,31.35657737,"29/04/2012","26/02/2023",3955,1.524608441,-115,-0.945435334,-0.325809805,529.172375,-0.420508227,"Beit Yatir Near","Beit Yatir Near_26_02_2023",0,-0.681898884,3,0,0,0,0,0,49,0,0,0,0,0,0,0
"267",2833,"T4",4,2023,"Mirsham Far 3","Mediterranean Desert Transition Zone",NA,"Mirsham","Far",NA,NA,34.90495954,31.46305486,"29/04/2012","24/02/2023",3953,1.522880323,-117,0.689697941,-0.724097197,1344.973664,0.339720804,"Mirsham Far","Mirsham Far_24_02_2023",230.453341,-0.468276159,1,0,0,0,0,0,3,0,0,0,0,0,0,6
"268",2834,"T4",4,2023,"Mirsham Far 4","Mediterranean Desert Transition Zone",NA,"Mirsham","Far",NA,NA,34.90460549,31.46250834,"29/04/2012","24/02/2023",3953,1.522880323,-117,0.689697941,-0.724097197,1315.18533,0.311961646,"Mirsham Far","Mirsham Far_24_02_2023",164.046315,-0.529833304,0,0,0,0,0,0,2,0,0,0,0,0,0,1
"269",2835,"T4",4,2023,"Mirsham Far 5","Mediterranean Desert Transition Zone",NA,"Mirsham","Far",NA,NA,34.9023779,31.4633571,"29/04/2012","24/02/2023",3953,1.522880323,-117,0.689697941,-0.724097197,1521.683849,0.504393518,"Mirsham Far","Mirsham Far_24_02_2023",184.702832,-0.510685387,0,0,0,0,0,0,3,0,0,0,0,0,0,3
"270",2836,"T4",4,2023,"Mirsham Far 7","Mediterranean Desert Transition Zone",NA,"Mirsham","Far",NA,NA,34.90328215,31.465522,"29/04/2012","24/02/2023",3953,1.522880323,-117,0.689697941,-0.724097197,1660.988954,0.634209181,"Mirsham Far","Mirsham Far_24_02_2023",156.04796,-0.537247518,0,0,0,0,0,0,9,0,0,0,0,0,0,6
"271",2837,"T4",4,2023,"Mirsham Far 8","Mediterranean Desert Transition Zone",NA,"Mirsham","Far",NA,NA,34.90270481,31.46636848,"29/04/2012","24/02/2023",3953,1.522880323,-117,0.689697941,-0.724097197,1769.558502,0.735382988,"Mirsham Far","Mirsham Far_24_02_2023",180.017803,-0.515028256,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"272",2838,"T4",4,2023,"Mirsham Far 9","Mediterranean Desert Transition Zone",NA,"Mirsham","Far",NA,NA,34.90099356,31.46455482,"29/04/2012","24/02/2023",3953,1.522880323,-117,0.689697941,-0.724097197,1708.290848,0.678288877,"Mirsham Far","Mirsham Far_24_02_2023",34.297253,-0.65010645,0,0,0,0,0,0,19,0,0,0,1,0,0,5
"273",2839,"T4",4,2023,"Mirsham Near 1","Mediterranean Desert Transition Zone",NA,"Mirsham","Near",NA,NA,34.92984239,31.47955661,"29/04/2012","24/02/2023",3953,1.522880323,-117,0.689697941,-0.724097197,480.712222,-0.465667282,"Mirsham Near","Mirsham Near_24_02_2023",306.210195,-0.398052028,0,0,0,0,0,0,28,0,1,0,0,0,0,5
"274",2840,"T4",4,2023,"Mirsham Near 2","Mediterranean Desert Transition Zone",NA,"Mirsham","Near",NA,NA,34.93065041,31.47996006,"29/04/2012","24/02/2023",3953,1.522880323,-117,0.689697941,-0.724097197,518.747208,-0.430223234,"Mirsham Near","Mirsham Near_24_02_2023",248.117604,-0.451901964,0,0,0,0,0,0,29,0,2,0,0,0,0,3
"275",2841,"T4",4,2023,"Mirsham Near 3","Mediterranean Desert Transition Zone",NA,"Mirsham","Near",NA,NA,34.93136723,31.48085674,"29/04/2012","24/02/2023",3953,1.522880323,-117,0.689697941,-0.724097197,540.895655,-0.409583535,"Mirsham Near","Mirsham Near_24_02_2023",151.687004,-0.541289982,0,0,0,0,0,0,28,1,1,0,0,0,0,1
"276",2842,"T4",4,2023,"Mirsham Near 4","Mediterranean Desert Transition Zone",NA,"Mirsham","Near",NA,NA,34.93078049,31.4817717,"29/04/2012","24/02/2023",3953,1.522880323,-117,0.689697941,-0.724097197,453.59591,-0.490936435,"Mirsham Near","Mirsham Near_24_02_2023",46.83368,-0.638485591,2,0,0,0,0,0,82,0,0,2,1,0,0,2
"277",2843,"T4",4,2023,"Mirsham Near 5","Mediterranean Desert Transition Zone",NA,"Mirsham","Near",NA,NA,34.93186343,31.48188035,"29/04/2012","24/02/2023",3953,1.522880323,-117,0.689697941,-0.724097197,548.792103,-0.402224992,"Mirsham Near","Mirsham Near_24_02_2023",86.007398,-0.602172833,3,0,0,0,0,0,23,2,0,0,0,0,0,2
"278",2844,"T4",4,2023,"Mirsham Near 6","Mediterranean Desert Transition Zone",NA,"Mirsham","Near",NA,NA,34.92895827,31.48193154,"29/04/2012","24/02/2023",3953,1.522880323,-117,0.689697941,-0.724097197,284.899124,-0.648141622,"Mirsham Near","Mirsham Near_24_02_2023",175.066182,-0.519618247,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"279",2845,"T4",4,2023,"Mirsham Near 7","Mediterranean Desert Transition Zone",NA,"Mirsham","Near",NA,NA,34.92790483,31.482178,"29/04/2012","24/02/2023",3953,1.522880323,-117,0.689697941,-0.724097197,181.524756,-0.744474144,"Mirsham Near","Mirsham Near_24_02_2023",183.232381,-0.512048447,5,0,0,0,0,0,23,0,3,0,0,0,0,15
"280",2846,"T4",4,2023,"Mirsham Near 8","Mediterranean Desert Transition Zone",NA,"Mirsham","Near",NA,NA,34.92686715,31.48187035,"29/04/2012","24/02/2023",3953,1.522880323,-117,0.689697941,-0.724097197,101.60671,-0.818948185,"Mirsham Near","Mirsham Near_24_02_2023",107.263367,-0.582469244,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"281",2847,"T4",4,2023,"Mirsham Near 9","Mediterranean Desert Transition Zone",NA,"Mirsham","Near",NA,NA,34.926381,31.48217257,"29/04/2012","24/02/2023",3953,1.522880323,-117,0.689697941,-0.724097197,45.869372,-0.870888704,"Mirsham Near","Mirsham Near_24_02_2023",51.348638,-0.634300372,0,0,0,0,0,0,1,0,0,0,0,0,0,0
