Project.ID,Cycle_number,year,Deployment.id_new,Unit,Subunit,Site,Settlements,Agriculture,Dunes,Lon,Lat,Start.date,Time.Diff,rescaled_Time.Diff,Monitoring.Time.Diff_numeric,sinus_Monitoring.Time.Diff,cosinus_Monitoring.Time.Diff,Distance,Transect,Transect_with_date,Distance_agri,Distance_agri_rescaled,Canis aureus,Canis lupus,Capra nubiana,Dama mesopotamica,Equus hemionus,Gazella dorcas,Gazella gazella,Hyaena hyaena,Hystrix indica,Lepus capensis,Meles meles,Oryx leucoryx,Sus scrofa,Vulpes vulpes
T2,2,2019,Ezuz Near 2,Negev Highlands,NA,Ezuz,Near,NA,NA,34.46508,30.79828,01/02/2019,2469,0.24412679,-140,-0.980239659,-0.197813574,861.2927878,Ezuz Near,Ezuz Near_01_02_2019,730.972962,-0.008463049,0,0,0,0,0,0,0,0,0,2,0,0,0,0
T2,2,2019,Ezuz Near 3,Negev Highlands,NA,Ezuz,Near,NA,NA,34.46581,30.79797,01/02/2019,2469,0.24412679,-140,-0.980239659,-0.197813574,783.9607221,Ezuz Near,Ezuz Near_01_02_2019,687.758161,-0.048356955,0,0,0,0,0,0,0,0,0,3,0,0,0,0
T2,2,2019,Ezuz Near 7,Negev Highlands,NA,Ezuz,Near,NA,NA,34.46771,30.79652,01/02/2019,2469,0.24412679,-140,-0.980239659,-0.197813574,544.9036814,Ezuz Near,Ezuz Near_01_02_2019,664.226754,-0.070080062,3,0,0,0,0,0,0,0,0,3,0,0,0,0
T2,2,2019,Ezuz Near 8,Negev Highlands,NA,Ezuz,Near,NA,NA,34.46797,30.79589,01/02/2019,2469,0.24412679,-140,-0.980239659,-0.197813574,489.8237101,Ezuz Near,Ezuz Near_01_02_2019,706.451729,-0.031099917,0,0,0,0,0,0,0,0,0,2,0,0,0,0
T2,2,2019,Ezuz Near 9,Negev Highlands,NA,Ezuz,Near,NA,NA,34.46806,30.79531,01/02/2019,2469,0.24412679,-140,-0.980239659,-0.197813574,451.5949176,Ezuz Near,Ezuz Near_01_02_2019,754.071418,0.012860377,1,0,0,0,0,0,0,0,3,0,0,0,0,0
T2,2,2019,Merhav Am Far 2,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.83816,30.8967,20/01/2019,2457,0.23439474,-152,-0.933320524,0.359044287,1105.423537,Merhav Am Far,Merhav Am Far_20_01_2019,611.658812,-0.118608355,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T2,2,2019,Merhav Am Far 4,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.83662,30.89745,20/01/2019,2457,0.23439474,-152,-0.933320524,0.359044287,1102.060091,Merhav Am Far,Merhav Am Far_20_01_2019,505.403696,-0.216698164,0,0,0,0,0,0,0,1,0,0,0,0,0,0
T2,2,2019,Merhav Am Far 5,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.83595,30.89733,20/01/2019,2457,0.23439474,-152,-0.933320524,0.359044287,1053.037584,Merhav Am Far,Merhav Am Far_20_01_2019,520.083895,-0.203146083,0,0,0,0,0,0,0,0,1,0,0,0,0,0
T2,2,2019,Merhav Am Far 6,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.83547,30.89761,20/01/2019,2457,0.23439474,-152,-0.933320524,0.359044287,1052.990916,Merhav Am Far,Merhav Am Far_20_01_2019,495.327916,-0.225999658,3,0,0,0,0,0,0,1,1,0,0,0,0,1
T2,2,2019,Merhav Am Far 8,Negev Highlands,NA,Merhav Am,Far,NA,NA,34.83371,30.89812,20/01/2019,2457,0.23439474,-152,-0.933320524,0.359044287,1024.49543,Merhav Am Far,Merhav Am Far_20_01_2019,501.763261,-0.220058845,20,0,0,0,0,0,0,3,0,0,0,0,0,1
T2,2,2019,Merhav Am Near 1,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.83199,30.88178,20/01/2019,2457,0.23439474,-152,-0.933320524,0.359044287,491.1219589,Merhav Am Near,Merhav Am Near_20_01_2019,1087.213653,0.320401883,1,0,0,0,0,0,0,0,0,0,0,0,0,1
T2,2,2019,Merhav Am Near 2,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.83116,30.88251,20/01/2019,2457,0.23439474,-152,-0.933320524,0.359044287,392.0596129,Merhav Am Near,Merhav Am Near_20_01_2019,1015.377452,0.254086024,0,0,0,0,0,0,0,0,1,0,0,0,0,3
T2,2,2019,Merhav Am Near 3,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.83157,30.88233,20/01/2019,2457,0.23439474,-152,-0.933320524,0.359044287,420.8737217,Merhav Am Near,Merhav Am Near_20_01_2019,1051.917804,0.287818387,0,0,0,0,0,0,0,0,1,0,0,0,0,0
T2,2,2019,Merhav Am Near 5,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82848,30.88366,20/01/2019,2457,0.23439474,-152,-0.933320524,0.359044287,303.640368,Merhav Am Near,Merhav Am Near_20_01_2019,794.369682,0.050061871,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T2,2,2019,Merhav Am Near 6,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82795,30.88404,20/01/2019,2457,0.23439474,-152,-0.933320524,0.359044287,260.061897,Merhav Am Near,Merhav Am Near_20_01_2019,762.429946,0.020576584,6,0,0,0,0,2,0,0,1,1,0,0,0,13
T2,2,2019,Merhav Am Near 7,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82763,30.88438,20/01/2019,2457,0.23439474,-152,-0.933320524,0.359044287,222.424499,Merhav Am Near,Merhav Am Near_20_01_2019,750.790941,0.009831993,1,0,0,0,0,0,0,0,0,0,0,0,0,5
T2,2,2019,Merhav Am Near 8,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82693,30.88487,20/01/2019,2457,0.23439474,-152,-0.933320524,0.359044287,186.6059952,Merhav Am Near,Merhav Am Near_20_01_2019,693.918363,-0.042670141,2,0,0,0,0,0,0,0,0,0,0,0,0,6
T2,2,2019,Merhav Am Near 9,Negev Highlands,NA,Merhav Am,Near,NA,NA,34.82675,30.88546,20/01/2019,2457,0.23439474,-152,-0.933320524,0.359044287,142.4725426,Merhav Am Near,Merhav Am Near_20_01_2019,662.161947,-0.071986196,4,0,0,0,0,0,0,0,0,0,0,0,0,0
T2,2,2018,Sde Boker Far 4,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77424,30.88502,30/12/2018,2436,0.21736366,192,-0.354938358,-0.934889706,1742.867828,Sde Boker Far,Sde Boker Far_30_12_2018,1150.056576,0.378415563,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T2,2,2018,Sde Boker Far 5,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77451,30.88625,30/12/2018,2436,0.21736366,192,-0.354938358,-0.934889706,1811.40287,Sde Boker Far,Sde Boker Far_30_12_2018,1218.889973,0.441959372,1,0,0,0,0,0,0,0,0,0,0,0,0,0
T2,2,2018,Sde Boker Far 6,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77465,30.88735,30/12/2018,2436,0.21736366,192,-0.354938358,-0.934889706,1882.097055,Sde Boker Far,Sde Boker Far_30_12_2018,1296.536876,0.513639402,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T2,2,2018,Sde Boker Far 7,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77624,30.88732,30/12/2018,2436,0.21736366,192,-0.354938358,-0.934889706,1771.518883,Sde Boker Far,Sde Boker Far_30_12_2018,1196.753576,0.421524074,0,0,0,0,0,0,0,1,0,5,0,0,0,2
T2,2,2018,Sde Boker Far 8,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77622,30.88614,30/12/2018,2436,0.21736366,192,-0.354938358,-0.934889706,1680.822007,Sde Boker Far,Sde Boker Far_30_12_2018,1096.455812,0.328933816,1,0,0,0,0,1,0,2,0,4,0,0,0,4
T2,2,2018,Sde Boker Far 9,Negev Highlands,NA,Sde Boker,Far,NA,NA,34.77718,30.88605,30/12/2018,2436,0.21736366,192,-0.354938358,-0.934889706,1607.97226,Sde Boker Far,Sde Boker Far_30_12_2018,1030.305242,0.267866669,0,0,0,0,0,11,0,0,1,0,0,0,0,3
T2,2,2018,Sde Boker Near 1,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.794,30.87963,30/12/2018,2436,0.21736366,192,-0.354938358,-0.934889706,390.0135742,Sde Boker Near,Sde Boker Near_30_12_2018,181.230676,-0.515959705,0,0,0,0,0,0,0,0,4,0,0,0,0,5
T2,2,2018,Sde Boker Near 2,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79331,30.87934,30/12/2018,2436,0.21736366,192,-0.354938358,-0.934889706,358.5744425,Sde Boker Near,Sde Boker Near_30_12_2018,211.089073,-0.488395813,4,0,0,0,0,0,0,0,1,0,0,0,0,3
T2,2,2018,Sde Boker Near 3,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79297,30.87879,30/12/2018,2436,0.21736366,192,-0.354938358,-0.934889706,298.7318725,Sde Boker Near,Sde Boker Near_30_12_2018,219.278105,-0.480836078,1,0,0,0,0,0,0,0,1,0,0,0,0,3
T2,2,2018,Sde Boker Near 4,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79232,30.87832,30/12/2018,2436,0.21736366,192,-0.354938358,-0.934889706,248.7565006,Sde Boker Near,Sde Boker Near_30_12_2018,160.4361,-0.535156296,1,0,0,0,0,0,0,1,0,0,0,0,0,6
T2,2,2018,Sde Boker Near 5,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79218,30.87786,30/12/2018,2436,0.21736366,192,-0.354938358,-0.934889706,198.2395907,Sde Boker Near,Sde Boker Near_30_12_2018,107.758849,-0.583785498,8,0,0,0,0,0,0,0,1,0,0,0,0,3
T2,2,2018,Sde Boker Near 6,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79147,30.87769,30/12/2018,2436,0.21736366,192,-0.354938358,-0.934889706,181.6999956,Sde Boker Near,Sde Boker Near_30_12_2018,87.312472,-0.602660647,6,0,0,0,0,0,0,1,0,0,0,0,0,0
T2,2,2018,Sde Boker Near 7,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.791,30.8776,30/12/2018,2436,0.21736366,192,-0.354938358,-0.934889706,173.2484789,Sde Boker Near,Sde Boker Near_30_12_2018,79.973266,-0.609435863,4,0,0,0,0,0,0,0,0,0,0,0,0,2
T2,2,2018,Sde Boker Near 8,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79546,30.88094,30/12/2018,2436,0.21736366,192,-0.354938358,-0.934889706,558.3894045,Sde Boker Near,Sde Boker Near_30_12_2018,90.223496,-0.599973325,4,0,0,0,0,0,0,0,4,0,0,0,0,7
T2,2,2018,Sde Boker Near 9,Negev Highlands,NA,Sde Boker,Near,NA,NA,34.79467,30.88069,30/12/2018,2436,0.21736366,192,-0.354938358,-0.934889706,514.1040336,Sde Boker Near,Sde Boker Near_30_12_2018,152.999912,-0.542021041,0,0,0,0,0,0,0,0,1,0,0,0,0,6
T2,2,2018,Yeruham Far 1,Negev Highlands,NA,Yeruham,Far,NA,NA,34.89235,30.97854,11/12/2018,2417,0.20195458,173,-0.210810533,-0.97752694,2048.734278,Yeruham Far,Yeruham Far_11_12_2018,4589.047516,3.553132963,1,0,0,0,0,0,0,0,0,0,0,0,0,0
T2,2,2018,Yeruham Far 3,Negev Highlands,NA,Yeruham,Far,NA,NA,34.89407,30.97834,11/12/2018,2417,0.20195458,173,-0.210810533,-0.97752694,1923.157202,Yeruham Far,Yeruham Far_11_12_2018,4427.827625,3.404302215,0,0,0,0,0,0,0,0,4,0,0,0,0,0
T2,2,2018,Yeruham Far 4,Negev Highlands,NA,Yeruham,Far,NA,NA,34.89449,30.97799,11/12/2018,2417,0.20195458,173,-0.210810533,-0.97752694,1913.009933,Yeruham Far,Yeruham Far_11_12_2018,4392.232907,3.371442818,0,0,0,0,0,0,0,0,0,1,0,0,0,0
T2,2,2018,Yeruham Far 5,Negev Highlands,NA,Yeruham,Far,NA,NA,34.89514,30.97759,11/12/2018,2417,0.20195458,173,-0.210810533,-0.97752694,1890.046396,Yeruham Far,Yeruham Far_11_12_2018,4335.963952,3.319497921,0,0,0,0,0,0,0,0,0,1,0,0,0,0
T2,2,2018,Yeruham Far 6,Negev Highlands,NA,Yeruham,Far,NA,NA,34.89547,30.97694,11/12/2018,2417,0.20195458,173,-0.210810533,-0.97752694,1908.521127,Yeruham Far,Yeruham Far_11_12_2018,4314.496973,3.299680598,5,0,0,0,0,0,0,1,3,2,0,0,0,1
T2,2,2018,Yeruham Far 7,Negev Highlands,NA,Yeruham,Far,NA,NA,34.8958,30.97627,11/12/2018,2417,0.20195458,173,-0.210810533,-0.97752694,1930.75296,Yeruham Far,Yeruham Far_11_12_2018,4294.699006,3.281404031,6,0,0,0,0,0,0,2,0,0,0,0,0,1
T2,2,2018,Yeruham Far 8,Negev Highlands,NA,Yeruham,Far,NA,NA,34.89582,30.97576,11/12/2018,2417,0.20195458,173,-0.210810533,-0.97752694,1966.247564,Yeruham Far,Yeruham Far_11_12_2018,4302.331716,3.288450196,0,0,0,0,0,0,0,1,0,0,0,0,0,0
T2,2,2018,Yeruham Far 9,Negev Highlands,NA,Yeruham,Far,NA,NA,34.89583,30.97493,11/12/2018,2417,0.20195458,173,-0.210810533,-0.97752694,2027.626899,Yeruham Far,Yeruham Far_11_12_2018,4318.423094,3.303305012,2,0,0,0,0,0,0,2,0,0,0,0,0,1
T2,2,2018,Yeruham Near 1,Negev Highlands,NA,Yeruham,Near,NA,NA,34.91473,30.98359,11/12/2018,2417,0.20195458,173,-0.210810533,-0.97752694,153.6979987,Yeruham Near,Yeruham Near_11_12_2018,2432.255246,1.56208208,0,0,0,0,0,0,0,0,0,1,0,0,0,3
T2,2,2018,Yeruham Near 2,Negev Highlands,NA,Yeruham,Near,NA,NA,34.9157,30.98446,11/12/2018,2417,0.20195458,173,-0.210810533,-0.97752694,25.56755117,Yeruham Near,Yeruham Near_11_12_2018,2346.381001,1.482806948,9,0,0,0,0,0,0,0,11,0,0,0,0,4
T2,2,2018,Yeruham Near 3,Negev Highlands,NA,Yeruham,Near,NA,NA,34.91506,30.98448,11/12/2018,2417,0.20195458,173,-0.210810533,-0.97752694,66.19714423,Yeruham Near,Yeruham Near_11_12_2018,2407.469722,1.53920123,14,0,0,0,0,0,0,2,23,0,0,0,0,2
T2,2,2018,Yeruham Near 4,Negev Highlands,NA,Yeruham,Near,NA,NA,34.91393,30.98488,11/12/2018,2417,0.20195458,173,-0.210810533,-0.97752694,121.4417911,Yeruham Near,Yeruham Near_11_12_2018,2519.142135,1.642292038,2,0,0,0,0,0,0,0,3,0,0,0,0,9
T2,2,2018,Yeruham Near 5,Negev Highlands,NA,Yeruham,Near,NA,NA,34.91326,30.98524,11/12/2018,2417,0.20195458,173,-0.210810533,-0.97752694,88.71330186,Yeruham Near,Yeruham Near_11_12_2018,2587.091324,1.705019587,0,0,0,0,0,0,0,1,0,0,0,0,0,0
T2,2,2018,Yeruham Near 6,Negev Highlands,NA,Yeruham,Near,NA,NA,34.91214,30.98582,11/12/2018,2417,0.20195458,173,-0.210810533,-0.97752694,99.22872625,Yeruham Near,Yeruham Near_11_12_2018,2701.226932,1.810384302,3,0,0,0,0,0,0,3,5,0,0,0,0,0
T2,2,2018,Yeruham Near 7,Negev Highlands,NA,Yeruham,Near,NA,NA,34.91088,30.98625,11/12/2018,2417,0.20195458,173,-0.210810533,-0.97752694,132.295478,Yeruham Near,Yeruham Near_11_12_2018,2827.029131,1.926519074,1,0,0,0,0,0,0,0,4,0,0,0,0,2
T2,2,2018,Yeruham Near 8,Negev Highlands,NA,Yeruham,Near,NA,NA,34.90986,30.98614,11/12/2018,2417,0.20195458,173,-0.210810533,-0.97752694,200.7288425,Yeruham Near,Yeruham Near_11_12_2018,2921.80418,2.014011017,0,0,0,0,0,0,0,0,10,0,0,0,0,2
T2,2,2018,Yeruham Near 9,Negev Highlands,NA,Yeruham,Near,NA,NA,34.90887,30.98574,11/12/2018,2417,0.20195458,173,-0.210810533,-0.97752694,299.4814468,Yeruham Near,Yeruham Near_11_12_2018,3010.026814,2.095454073,1,0,0,0,0,0,0,0,3,0,0,0,0,0
T2,2,2017,Aderet Far 1,Planted Conifer Forests,Judea,Aderet,Far,NA,NA,34.98149,31.67884,21/08/2017,1940,-0.18489437,61,-0.96611777,-0.258101636,639.7199587,Aderet Far,Aderet Far_21_08_2017,161.945299,-0.533763073,1,0,0,0,0,0,3,1,0,0,0,0,0,2
T2,2,2017,Aderet Far 3,Planted Conifer Forests,Judea,Aderet,Far,NA,NA,34.9825,31.67802,21/08/2017,1940,-0.18489437,61,-0.96611777,-0.258101636,725.9549171,Aderet Far,Aderet Far_21_08_2017,217.303351,-0.482659079,0,0,0,0,0,0,0,0,1,0,0,0,0,0
T2,2,2017,Aderet Far 4,Planted Conifer Forests,Judea,Aderet,Far,NA,NA,34.98176,31.67851,21/08/2017,1940,-0.18489437,61,-0.96611777,-0.258101636,675.0436466,Aderet Far,Aderet Far_21_08_2017,187.134367,-0.51050969,0,0,0,0,0,0,0,0,2,0,0,0,0,1
T2,2,2017,Aderet Far 5,Planted Conifer Forests,Judea,Aderet,Far,NA,NA,34.98361,31.67725,21/08/2017,1940,-0.18489437,61,-0.96611777,-0.258101636,806.1972535,Aderet Far,Aderet Far_21_08_2017,263.798227,-0.43973716,1,0,0,0,0,0,0,0,0,0,0,0,0,0
T2,2,2017,Aderet Far 7,Planted Conifer Forests,Judea,Aderet,Far,NA,NA,34.98423,31.67654,21/08/2017,1940,-0.18489437,61,-0.96611777,-0.258101636,882.0179357,Aderet Far,Aderet Far_21_08_2017,332.490198,-0.376323909,3,0,0,0,0,0,0,0,2,0,0,0,0,2
T2,2,2017,Aderet Far 8,Planted Conifer Forests,Judea,Aderet,Far,NA,NA,34.9848,31.67663,21/08/2017,1940,-0.18489437,61,-0.96611777,-0.258101636,869.4620934,Aderet Far,Aderet Far_21_08_2017,298.264147,-0.407919817,0,0,0,0,0,0,0,0,1,0,0,0,0,0
T2,2,2017,Aderet Far 9,Planted Conifer Forests,Judea,Aderet,Far,NA,NA,34.98515,31.6761,21/08/2017,1940,-0.18489437,61,-0.96611777,-0.258101636,926.5724362,Aderet Far,Aderet Far_21_08_2017,331.377353,-0.377351236,2,0,0,0,0,0,0,0,2,0,0,0,0,0
T2,2,2018,Amatzia Far 3,Planted Conifer Forests,Judea,Amatzia,Far,NA,NA,34.89484,31.51019,12/02/2018,2115,-0.04296865,-129,0.193473392,-0.981105523,2134.446086,Amatzia Far,Amatzia Far_12_02_2018,102.4488,-0.588687489,16,0,0,0,0,0,0,0,0,0,2,0,0,2
T2,2,2018,Amatzia Far 4,Planted Conifer Forests,Judea,Amatzia,Far,NA,NA,34.89435,31.51105,12/02/2018,2115,-0.04296865,-129,0.193473392,-0.981105523,2146.562547,Amatzia Far,Amatzia Far_12_02_2018,70.754547,-0.617946158,0,0,0,0,0,0,1,0,0,0,0,0,0,0
T2,2,2018,Amatzia Far 5,Planted Conifer Forests,Judea,Amatzia,Far,NA,NA,34.89381,31.51147,12/02/2018,2115,-0.04296865,-129,0.193473392,-0.981105523,2181.730939,Amatzia Far,Amatzia Far_12_02_2018,108.598366,-0.583010494,1,0,0,0,0,0,0,0,0,0,0,0,0,3
T2,2,2018,Amatzia Far 6,Planted Conifer Forests,Judea,Amatzia,Far,NA,NA,34.89433,31.5118,12/02/2018,2115,-0.04296865,-129,0.193473392,-0.981105523,2124.092628,Amatzia Far,Amatzia Far_12_02_2018,66.228461,-0.622124431,0,0,0,0,0,0,1,0,0,0,0,0,0,0
T2,2,2018,Amatzia Far 8,Planted Conifer Forests,Judea,Amatzia,Far,NA,NA,34.8918,31.51173,12/02/2018,2115,-0.04296865,-129,0.193473392,-0.981105523,2358.068887,Amatzia Far,Amatzia Far_12_02_2018,301.317688,-0.405100929,2,0,0,0,0,0,0,0,0,0,0,0,0,0
T2,2,2018,Amatzia Far 9,Planted Conifer Forests,Judea,Amatzia,Far,NA,NA,34.89243,31.51093,12/02/2018,2115,-0.04296865,-129,0.193473392,-0.981105523,2324.504127,Amatzia Far,Amatzia Far_12_02_2018,245.802113,-0.45635034,0,0,0,0,0,0,0,0,2,0,0,0,0,1
T2,2,2017,Bat Shlomo Far 1,Planted Conifer Forests,Carmel,Bat Shlomo,Far,NA,NA,35.00779,32.58815,18/11/2017,2029,-0.11271501,150,-0.71487643,0.699250806,800.8385757,Bat Shlomo Far,Bat Shlomo Far_18_11_2017,318.635568,-0.389113863,0,0,0,0,0,0,0,0,2,0,0,0,0,2
T2,2,2017,Bat Shlomo Far 2,Planted Conifer Forests,Carmel,Bat Shlomo,Far,NA,NA,35.0081,32.58819,18/11/2017,2029,-0.11271501,150,-0.71487643,0.699250806,804.0467774,Bat Shlomo Far,Bat Shlomo Far_18_11_2017,322.126794,-0.385890924,1,0,0,0,0,0,0,0,7,0,0,0,3,1
T2,2,2017,Bat Shlomo Far 3,Planted Conifer Forests,Carmel,Bat Shlomo,Far,NA,NA,35.00889,32.58876,18/11/2017,2029,-0.11271501,150,-0.71487643,0.699250806,768.8078218,Bat Shlomo Far,Bat Shlomo Far_18_11_2017,297.594624,-0.408537889,0,0,0,0,0,0,0,0,1,0,0,0,0,0
T2,2,2017,Bat Shlomo Far 4,Planted Conifer Forests,Carmel,Bat Shlomo,Far,NA,NA,35.00919,32.58886,18/11/2017,2029,-0.11271501,150,-0.71487643,0.699250806,769.9832063,Bat Shlomo Far,Bat Shlomo Far_18_11_2017,305.135668,-0.401576346,0,0,0,0,0,0,0,0,3,0,1,0,0,2
T2,2,2017,Bat Shlomo Far 5,Planted Conifer Forests,Carmel,Bat Shlomo,Far,NA,NA,35.01002,32.58891,18/11/2017,2029,-0.11271501,150,-0.71487643,0.699250806,801.0262381,Bat Shlomo Far,Bat Shlomo Far_18_11_2017,355.3801,-0.35519301,0,0,0,0,0,0,5,0,9,0,0,0,4,0
T2,2,2017,Bat Shlomo Far 6,Planted Conifer Forests,Carmel,Bat Shlomo,Far,NA,NA,35.01007,32.58869,18/11/2017,2029,-0.11271501,150,-0.71487643,0.699250806,824.5319888,Bat Shlomo Far,Bat Shlomo Far_18_11_2017,375.214828,-0.336882506,0,0,0,0,0,0,0,0,0,0,0,0,3,1
T2,2,2017,Bat Shlomo Far 7,Planted Conifer Forests,Carmel,Bat Shlomo,Far,NA,NA,35.01053,32.58872,18/11/2017,2029,-0.11271501,150,-0.71487643,0.699250806,843.819212,Bat Shlomo Far,Bat Shlomo Far_18_11_2017,405.663242,-0.308773939,0,0,0,0,0,0,3,0,0,0,4,0,1,0
T2,2,2017,Bat Shlomo Far 8,Planted Conifer Forests,Carmel,Bat Shlomo,Far,NA,NA,35.01101,32.58844,18/11/2017,2029,-0.11271501,150,-0.71487643,0.699250806,894.3584607,Bat Shlomo Far,Bat Shlomo Far_18_11_2017,436.908825,-0.279929461,0,0,0,0,0,0,0,0,3,0,0,0,7,2
T2,2,2017,Bat Shlomo Far 9,Planted Conifer Forests,Carmel,Bat Shlomo,Far,NA,NA,35.01123,32.58833,18/11/2017,2029,-0.11271501,150,-0.71487643,0.699250806,916.0007524,Bat Shlomo Far,Bat Shlomo Far_18_11_2017,450.622666,-0.267269478,1,0,0,0,0,0,0,0,5,0,1,0,0,1
T2,2,2017,Eitanim Far 1,Planted Conifer Forests,Judea,Eitanim,Far,NA,NA,35.10686,31.77865,01/10/2017,1981,-0.1516432,102,0.994826791,0.101585704,746.7251486,Eitanim Far,Eitanim Far_01_10_2017,400.864161,-0.313204228,4,0,0,0,0,0,0,0,0,0,0,0,0,3
T2,2,2017,Eitanim Far 2,Planted Conifer Forests,Judea,Eitanim,Far,NA,NA,35.10641,31.77893,01/10/2017,1981,-0.1516432,102,0.994826791,0.101585704,696.1260148,Eitanim Far,Eitanim Far_01_10_2017,357.34953,-0.353374923,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T2,2,2017,Eitanim Far 3,Planted Conifer Forests,Judea,Eitanim,Far,NA,NA,35.10638,31.77866,01/10/2017,1981,-0.1516432,102,0.994826791,0.101585704,718.6200541,Eitanim Far,Eitanim Far_01_10_2017,384.614168,-0.32820547,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T2,2,2017,Eitanim Far 4,Planted Conifer Forests,Judea,Eitanim,Far,NA,NA,35.10642,31.77823,01/10/2017,1981,-0.1516432,102,0.994826791,0.101585704,760.0919821,Eitanim Far,Eitanim Far_01_10_2017,429.493587,-0.286774866,0,0,0,0,0,0,0,0,5,0,0,0,0,4
T2,2,2017,Eitanim Far 5,Planted Conifer Forests,Judea,Eitanim,Far,NA,NA,35.10593,31.7779,01/10/2017,1981,-0.1516432,102,0.994826791,0.101585704,757.9641104,Eitanim Far,Eitanim Far_01_10_2017,442.158591,-0.27508312,5,0,0,0,0,0,0,0,1,0,0,0,0,0
T2,2,2017,Eitanim Far 6,Planted Conifer Forests,Judea,Eitanim,Far,NA,NA,35.10544,31.77795,01/10/2017,1981,-0.1516432,102,0.994826791,0.101585704,711.7261994,Eitanim Far,Eitanim Far_01_10_2017,419.084612,-0.296383951,0,0,0,0,0,0,0,1,0,0,0,0,0,0
T2,2,2017,Eitanim Far 7,Planted Conifer Forests,Judea,Eitanim,Far,NA,NA,35.10495,31.77807,01/10/2017,1981,-0.1516432,102,0.994826791,0.101585704,665.9423398,Eitanim Far,Eitanim Far_01_10_2017,391.909803,-0.321470478,5,0,0,0,0,0,0,2,0,0,0,0,0,1
T2,2,2017,Eitanim Far 8,Planted Conifer Forests,Judea,Eitanim,Far,NA,NA,35.10442,31.77827,01/10/2017,1981,-0.1516432,102,0.994826791,0.101585704,617.5447004,Eitanim Far,Eitanim Far_01_10_2017,359.730572,-0.351176855,0,0,0,0,0,0,0,1,0,0,0,0,0,0
T2,2,2017,Elyakim Far 2,Planted Conifer Forests,Carmel,Elyakim,Far,NA,NA,35.05944,32.66623,07/11/2017,2018,-0.12163605,139,0.696080131,0.717964101,1931.942107,Elyakim Far,Elyakim Far_07_11_2017,282.415367,-0.422550677,0,0,0,0,0,0,0,0,4,0,0,0,3,2
T2,2,2017,Elyakim Far 3,Planted Conifer Forests,Carmel,Elyakim,Far,NA,NA,35.05927,32.66595,07/11/2017,2018,-0.12163605,139,0.696080131,0.717964101,1966.835215,Elyakim Far,Elyakim Far_07_11_2017,251.094896,-0.451464288,0,0,0,0,0,0,0,0,1,0,0,0,11,3
T2,2,2017,Elyakim Far 7,Planted Conifer Forests,Carmel,Elyakim,Far,NA,NA,35.05747,32.66593,07/11/2017,2018,-0.12163605,139,0.696080131,0.717964101,2003.495659,Elyakim Far,Elyakim Far_07_11_2017,230.995805,-0.470018839,0,0,0,0,0,0,0,0,1,0,0,0,3,1
T2,2,2017,Elyakim Far 8,Planted Conifer Forests,Carmel,Elyakim,Far,NA,NA,35.05704,32.66585,07/11/2017,2018,-0.12163605,139,0.696080131,0.717964101,2012.992813,Elyakim Far,Elyakim Far_07_11_2017,222.793558,-0.477590774,0,0,0,0,0,0,0,0,2,0,0,0,0,11
T2,2,2017,Elyakim Far 9,Planted Conifer Forests,Carmel,Elyakim,Far,NA,NA,35.05695,32.66609,07/11/2017,2018,-0.12163605,139,0.696080131,0.717964101,1986.622201,Elyakim Far,Elyakim Far_07_11_2017,250.219196,-0.452272693,0,0,0,0,0,0,0,0,0,0,0,0,2,0
T2,2,2017,Eshtaol Far 1,Planted Conifer Forests,Judea,Eshtaol,Far,NA,NA,35.02036,31.78916,22/10/2017,2002,-0.13461212,123,-0.459903491,-0.887968907,887.6164244,Eshtaol Far,Eshtaol Far_22_10_2017,636.46569,-0.095707792,0,0,0,0,0,0,17,0,0,0,0,0,0,2
