,Project.ID,Cycle_number,year,Deployment.id_new,Unit,Subunit,Site,Settlements,Agriculture,Dunes,Lon,Lat,Monitoring_start_date,Start.date,Time.Diff,rescaled_Time.Diff,Monitoring.Time.Diff_numeric,sinus_Monitoring.Time.Diff,cosinus_Monitoring.Time.Diff,Distance,Distance_rescaled,Transect,Transect_with_date,Distance_agri,Distance_agri_rescaled,Canis aureus,Canis lupus,Capra nubiana,Dama mesopotamica,Equus hemionus,Gazella dorcas,Gazella gazella,Hyaena hyaena,Hystrix indica,Lepus capensis,Meles meles,Oryx leucoryx,Sus scrofa,Vulpes vulpes
1826,T3,3,2019,Givat Yeshayahu Near 3,Mediterranean Maquis,Judea,Givat Yeshayahu,Near,NA,NA,34.95151531,31.67223757,29/04/2012,03/09/2019,2683,0.425525715,74,-0.98514626,0.171717342,138.5923716,-0.784481981,Givat Yeshayahu Near,Givat Yeshayahu Near_03_09_2019,107.881057,-0.581896665,1,0,0,0,0,0,0,0,8,0,0,0,0,3
1827,T3,3,2019,Givat Yeshayahu Near 4,Mediterranean Maquis,Judea,Givat Yeshayahu,Near,NA,NA,34.95195284,31.67198904,29/04/2012,03/09/2019,2683,0.425525715,74,-0.98514626,0.171717342,149.30383,-0.774500186,Givat Yeshayahu Near,Givat Yeshayahu Near_03_09_2019,157.57342,-0.535833467,0,0,0,0,0,0,0,0,52,0,0,0,0,13
1828,T3,3,2019,Givat Yeshayahu Near 5,Mediterranean Maquis,Judea,Givat Yeshayahu,Near,NA,NA,34.9522215,31.6717151,29/04/2012,03/09/2019,2683,0.425525715,74,-0.98514626,0.171717342,149.5018402,-0.774315664,Givat Yeshayahu Near,Givat Yeshayahu Near_03_09_2019,196.247908,-0.499983479,0,0,0,0,0,0,0,0,10,0,0,0,0,8
1829,T3,3,2019,Givat Yeshayahu Near 6,Mediterranean Maquis,Judea,Givat Yeshayahu,Near,NA,NA,34.9533372,31.67112473,29/04/2012,03/09/2019,2683,0.425525715,74,-0.98514626,0.171717342,159.2079015,-0.765270778,Givat Yeshayahu Near,Givat Yeshayahu Near_03_09_2019,320.448069,-0.384853984,1,0,0,0,0,0,0,0,5,0,0,0,0,5
1830,T3,3,2019,Givat Yeshayahu Near 7,Mediterranean Maquis,Judea,Givat Yeshayahu,Near,NA,NA,34.953614,31.6709883,29/04/2012,03/09/2019,2683,0.425525715,74,-0.98514626,0.171717342,154.2068818,-0.769931129,Givat Yeshayahu Near,Givat Yeshayahu Near_03_09_2019,350.100913,-0.357366765,5,0,0,0,0,0,1,0,38,0,0,0,0,43
1831,T3,3,2019,Givat Yeshayahu Near 8,Mediterranean Maquis,Judea,Givat Yeshayahu,Near,NA,NA,34.95020539,31.67281995,29/04/2012,03/09/2019,2683,0.425525715,74,-0.98514626,0.171717342,103.8470334,-0.816860472,Givat Yeshayahu Near,Givat Yeshayahu Near_03_09_2019,20.179297,-0.663193334,0,0,0,0,0,0,0,0,29,0,0,0,0,0
1832,T3,3,2019,Givat Yeshayahu Near 9,Mediterranean Maquis,Judea,Givat Yeshayahu,Near,NA,NA,34.95261401,31.67153249,29/04/2012,03/09/2019,2683,0.425525715,74,-0.98514626,0.171717342,165.204888,-0.759682305,Givat Yeshayahu Near,Givat Yeshayahu Near_03_09_2019,238.389788,-0.460919332,0,0,0,0,0,0,0,0,13,0,0,0,0,1
1833,T3,3,2020,Goren Far 1,Mediterranean Maquis,Galilee,Goren,Far,NA,NA,35.25366582,33.04702177,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,1115.932576,0.126281959,Goren Far,Goren Far_14_01_2020,76.765941,-0.610739362,0,0,0,0,0,0,0,0,3,0,0,0,5,0
1834,T3,3,2020,Goren Far 2,Mediterranean Maquis,Galilee,Goren,Far,NA,NA,35.25400411,33.04751977,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,1160.153133,0.167490219,Goren Far,Goren Far_14_01_2020,87.9777,-0.600346427,1,0,0,0,0,0,0,0,3,0,0,0,7,0
1835,T3,3,2020,Goren Far 3,Mediterranean Maquis,Galilee,Goren,Far,NA,NA,35.25420226,33.04804755,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,1108.21917,0.119093989,Goren Far,Goren Far_14_01_2020,116.868378,-0.573565712,1,0,0,0,0,0,0,0,0,0,0,0,3,1
1836,T3,3,2020,Goren Far 4,Mediterranean Maquis,Galilee,Goren,Far,NA,NA,35.25515411,33.0486231,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,1068.996828,0.082543467,Goren Far,Goren Far_14_01_2020,192.460461,-0.503494319,2,0,0,1,0,0,0,0,7,0,0,0,11,0
1837,T3,3,2020,Goren Far 5,Mediterranean Maquis,Galilee,Goren,Far,NA,NA,35.25555074,33.04923013,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,1013.631618,0.030949727,Goren Far,Goren Far_14_01_2020,115.556408,-0.574781865,0,0,0,0,0,0,0,0,2,0,0,0,5,0
1838,T3,3,2020,Goren Far 6,Mediterranean Maquis,Galilee,Goren,Far,NA,NA,35.25574319,33.04983068,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,955.382478,-0.023331491,Goren Far,Goren Far_14_01_2020,48.0601,-0.63734874,0,0,0,1,0,0,0,0,1,0,3,0,2,0
1839,T3,3,2020,Goren Far 7,Mediterranean Maquis,Galilee,Goren,Far,NA,NA,35.25491472,33.05095338,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,813.5349822,-0.155516357,Goren Far,Goren Far_14_01_2020,85.467427,-0.602673369,6,0,0,2,0,0,0,0,2,0,0,0,0,2
1840,T3,3,2020,Goren Far 8,Mediterranean Maquis,Galilee,Goren,Far,NA,NA,35.25497574,33.05392235,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,507.7391118,-0.44048146,Goren Far,Goren Far_14_01_2020,23.929923,-0.659716626,1,0,0,6,0,0,0,0,0,0,0,0,0,0
1841,T3,3,2020,Goren Far 9,Mediterranean Maquis,Galilee,Goren,Far,NA,NA,35.25542635,33.05439304,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,484.0984767,-0.462511699,Goren Far,Goren Far_14_01_2020,72.368922,-0.614815255,2,0,0,10,0,0,0,0,0,0,0,0,0,0
1842,T3,3,2020,Goren Near 1,Mediterranean Maquis,Galilee,Goren,Near,NA,NA,35.229692,33.056086,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,195.6402302,-0.731320214,Goren Near,Goren Near_14_01_2020,262.35799,-0.438701591,20,0,0,1,0,0,0,0,0,0,0,0,9,0
1843,T3,3,2020,Goren Near 2,Mediterranean Maquis,Galilee,Goren,Near,NA,NA,35.23101423,33.05619741,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,71.54634168,-0.846960846,Goren Near,Goren Near_14_01_2020,177.167417,-0.517670471,2,0,0,1,0,0,0,0,0,0,1,0,23,2
1844,T3,3,2020,Goren Near 3,Mediterranean Maquis,Galilee,Goren,Near,NA,NA,35.23131263,33.05577646,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,49.1227919,-0.867856907,Goren Near,Goren Near_14_01_2020,123.164789,-0.567729145,61,0,0,3,0,0,0,0,6,0,0,0,17,0
1845,T3,3,2020,Goren Near 4,Mediterranean Maquis,Galilee,Goren,Near,NA,NA,35.23127005,33.05523917,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,59.79714356,-0.85790969,Goren Near,Goren Near_14_01_2020,87.90044,-0.600418045,48,0,0,1,0,0,0,0,3,0,0,0,16,0
1846,T3,3,2020,Goren Near 5,Mediterranean Maquis,Galilee,Goren,Near,NA,NA,35.23145143,33.05500509,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,45.89428591,-0.870865488,Goren Near,Goren Near_14_01_2020,63.740766,-0.622813274,65,0,0,2,0,0,0,0,8,0,0,0,35,0
1847,T3,3,2020,Goren Near 6,Mediterranean Maquis,Galilee,Goren,Near,NA,NA,35.23142695,33.05458385,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,53.43683109,-0.863836739,Goren Near,Goren Near_14_01_2020,70.970624,-0.616111432,56,0,0,5,0,0,0,0,14,0,0,0,16,1
1848,T3,3,2020,Goren Near 7,Mediterranean Maquis,Galilee,Goren,Near,NA,NA,35.23157448,33.05406988,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,60.02478476,-0.857697556,Goren Near,Goren Near_14_01_2020,83.167796,-0.604805051,11,0,0,0,0,0,0,0,6,0,0,0,5,0
1849,T3,3,2020,Goren Near 8,Mediterranean Maquis,Galilee,Goren,Near,NA,NA,35.23199324,33.0530422,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,141.5714153,-0.781705869,Goren Near,Goren Near_14_01_2020,144.035473,-0.548382702,16,0,0,2,0,0,0,0,0,0,0,0,5,0
1850,T3,3,2020,Goren Near 9,Mediterranean Maquis,Galilee,Goren,Near,NA,NA,35.22911288,33.05589139,29/04/2012,14/01/2020,2816,0.540445528,-159,-0.939519732,-0.342494779,251.816696,-0.67897048,Goren Near,Goren Near_14_01_2020,279.642388,-0.422679518,14,0,0,8,0,0,0,0,4,0,0,0,23,0
1851,T3,3,2020,Iftach Far 1,Mediterranean Maquis,Galilee,Iftach,Far,NA,NA,35.55674102,33.12485742,29/04/2012,16/04/2020,2909,0.620802992,-66,0.026551154,-0.999647456,173.2488105,-0.752186333,Iftach Far,Iftach Far_16_04_2020,77.748493,-0.609828568,1,0,0,0,0,0,0,0,2,0,0,0,8,6
1852,T3,3,2020,Iftach Far 2,Mediterranean Maquis,Galilee,Iftach,Far,NA,NA,35.55659115,33.12428517,29/04/2012,16/04/2020,2909,0.620802992,-66,0.026551154,-0.999647456,166.6254633,-0.758358499,Iftach Far,Iftach Far_16_04_2020,69.162771,-0.617787252,0,0,0,0,0,0,0,0,0,0,0,0,6,1
1853,T3,3,2020,Iftach Far 3,Mediterranean Maquis,Galilee,Iftach,Far,NA,NA,35.55758256,33.12458618,29/04/2012,16/04/2020,2909,0.620802992,-66,0.026551154,-0.999647456,254.7118775,-0.676272518,Iftach Far,Iftach Far_16_04_2020,158.390577,-0.535075989,0,0,0,0,0,0,0,0,0,0,1,0,9,0
1854,T3,3,2020,Iftach Far 4,Mediterranean Maquis,Galilee,Iftach,Far,NA,NA,35.55757988,33.12418016,29/04/2012,16/04/2020,2909,0.620802992,-66,0.026551154,-0.999647456,259.6224772,-0.671696428,Iftach Far,Iftach Far_16_04_2020,162.178964,-0.531564278,0,0,0,0,0,0,1,0,3,0,0,0,13,0
1855,T3,3,2020,Iftach Far 5,Mediterranean Maquis,Galilee,Iftach,Far,NA,NA,35.55819981,33.12465694,29/04/2012,16/04/2020,2909,0.620802992,-66,0.026551154,-0.999647456,311.036202,-0.623784998,Iftach Far,Iftach Far_16_04_2020,215.208584,-0.482407551,0,0,0,0,0,0,1,0,1,0,0,0,17,0
1856,T3,3,2020,Iftach Far 6,Mediterranean Maquis,Galilee,Iftach,Far,NA,NA,35.55813376,33.12434863,29/04/2012,16/04/2020,2909,0.620802992,-66,0.026551154,-0.999647456,308.8305942,-0.62584036,Iftach Far,Iftach Far_16_04_2020,211.759833,-0.485604431,0,0,0,0,0,0,0,0,11,0,0,0,13,0
1857,T3,3,2020,Iftach Far 8,Mediterranean Maquis,Galilee,Iftach,Far,NA,NA,35.55816293,33.12336839,29/04/2012,16/04/2020,2909,0.620802992,-66,0.026551154,-0.999647456,325.2325718,-0.610555683,Iftach Far,Iftach Far_16_04_2020,229.943092,-0.468749143,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1858,T3,3,2020,Iftach Near 1,Mediterranean Maquis,Galilee,Iftach,Near,NA,NA,35.55391096,33.13156995,29/04/2012,16/04/2020,2909,0.620802992,-66,0.026551154,-0.999647456,22.31654202,-0.892837119,Iftach Near,Iftach Near_16_04_2020,104.77379,-0.584777,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1859,T3,3,2020,Iftach Near 2,Mediterranean Maquis,Galilee,Iftach,Near,NA,NA,35.55462174,33.13107159,29/04/2012,16/04/2020,2909,0.620802992,-66,0.026551154,-0.999647456,40.37013432,-0.876013335,Iftach Near,Iftach Near_16_04_2020,122.471883,-0.568371446,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1860,T3,3,2020,Iftach Near 3,Mediterranean Maquis,Galilee,Iftach,Near,NA,NA,35.55501837,33.13090706,29/04/2012,16/04/2020,2909,0.620802992,-66,0.026551154,-0.999647456,58.22063558,-0.859378807,Iftach Near,Iftach Near_16_04_2020,96.848263,-0.592123705,0,0,0,0,0,0,0,0,3,0,0,0,3,0
1861,T3,3,2020,Iftach Near 4,Mediterranean Maquis,Galilee,Iftach,Near,NA,NA,35.55556823,33.12991145,29/04/2012,16/04/2020,2909,0.620802992,-66,0.026551154,-0.999647456,51.38572205,-0.865748127,Iftach Near,Iftach Near_16_04_2020,121.807313,-0.56898748,0,0,0,0,0,0,0,0,2,0,0,0,22,0
1862,T3,3,2020,Iftach Near 5,Mediterranean Maquis,Galilee,Iftach,Near,NA,NA,35.55540662,33.12972783,29/04/2012,16/04/2020,2909,0.620802992,-66,0.026551154,-0.999647456,35.2423793,-0.880791788,Iftach Near,Iftach Near_16_04_2020,146.702112,-0.545910814,0,0,0,0,0,0,0,0,6,0,0,0,6,0
1863,T3,3,2020,Iftach Near 6,Mediterranean Maquis,Galilee,Iftach,Near,NA,NA,35.55557493,33.12924743,29/04/2012,16/04/2020,2909,0.620802992,-66,0.026551154,-0.999647456,48.09043161,-0.868818943,Iftach Near,Iftach Near_16_04_2020,188.252224,-0.507395217,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1864,T3,3,2020,Iftach Near 7,Mediterranean Maquis,Galilee,Iftach,Near,NA,NA,35.55550218,33.1285702,29/04/2012,16/04/2020,2909,0.620802992,-66,0.026551154,-0.999647456,37.31361246,-0.878861647,Iftach Near,Iftach Near_16_04_2020,262.369003,-0.438691382,0,0,0,0,0,0,0,0,1,0,0,0,4,0
1865,T3,3,2020,Iftach Near 9,Mediterranean Maquis,Galilee,Iftach,Near,NA,NA,35.55580191,33.12734573,29/04/2012,16/04/2020,2909,0.620802992,-66,0.026551154,-0.999647456,58.01641616,-0.859569115,Iftach Near,Iftach Near_16_04_2020,193.107596,-0.502894445,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1866,T3,3,2019,Kerem Maharal Far 1,Mediterranean Maquis,Carmel,Kerem Maharal,Far,NA,NA,35.00440244,32.67151321,29/04/2012,07/12/2019,2778,0.507611296,169,-0.601999868,0.798496186,2119.711841,1.061683936,Kerem Maharal Far,Kerem Maharal Far_07_12_2019,607.167999,-0.119073968,0,0,0,0,0,0,0,0,2,0,2,0,14,2
1867,T3,3,2019,Kerem Maharal Far 2,Mediterranean Maquis,Carmel,Kerem Maharal,Far,NA,NA,35.00462808,32.67145197,29/04/2012,07/12/2019,2778,0.507611296,169,-0.601999868,0.798496186,2130.457193,1.071697316,Kerem Maharal Far,Kerem Maharal Far_07_12_2019,595.459661,-0.129927215,0,0,0,0,0,0,0,0,0,0,2,0,12,0
1868,T3,3,2019,Kerem Maharal Far 4,Mediterranean Maquis,Carmel,Kerem Maharal,Far,NA,NA,35.00508707,32.67168452,29/04/2012,07/12/2019,2778,0.507611296,169,-0.601999868,0.798496186,2114.199002,1.05654663,Kerem Maharal Far,Kerem Maharal Far_07_12_2019,612.084548,-0.114516487,0,0,0,0,0,0,0,0,2,0,0,0,8,1
1869,T3,3,2019,Kerem Maharal Far 5,Mediterranean Maquis,Carmel,Kerem Maharal,Far,NA,NA,35.00558663,32.67200429,29/04/2012,07/12/2019,2778,0.507611296,169,-0.601999868,0.798496186,2090.554932,1.034513191,Kerem Maharal Far,Kerem Maharal Far_07_12_2019,641.664726,-0.087096628,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1870,T3,3,2019,Kerem Maharal Far 6,Mediterranean Maquis,Carmel,Kerem Maharal,Far,NA,NA,35.0058277,32.67179939,29/04/2012,07/12/2019,2778,0.507611296,169,-0.601999868,0.798496186,2118.173371,1.060250266,Kerem Maharal Far,Kerem Maharal Far_07_12_2019,617.74393,-0.109270425,0,0,0,0,0,0,3,0,1,0,0,0,12,5
1871,T3,3,2019,Kerem Maharal Far 9,Mediterranean Maquis,Carmel,Kerem Maharal,Far,NA,NA,35.00742126,32.67163118,29/04/2012,07/12/2019,2778,0.507611296,169,-0.601999868,0.798496186,2178.332514,1.116311377,Kerem Maharal Far,Kerem Maharal Far_07_12_2019,607.724226,-0.118558363,0,0,0,0,0,0,0,0,2,0,1,0,2,5
1872,T3,3,2019,Kerem Maharal Near 1,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,NA,34.9909468,32.65551083,29/04/2012,07/12/2019,2778,0.507611296,169,-0.601999868,0.798496186,625.488109,-0.330753506,Kerem Maharal Near,Kerem Maharal Near_07_12_2019,100.47901,-0.588758121,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1873,T3,3,2019,Kerem Maharal Near 2,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,NA,34.99140713,32.65530844,29/04/2012,07/12/2019,2778,0.507611296,169,-0.601999868,0.798496186,612.6137362,-0.342750879,Kerem Maharal Near,Kerem Maharal Near_07_12_2019,56.543984,-0.629484456,2,0,0,0,0,0,0,0,0,0,1,0,0,0
1874,T3,3,2019,Kerem Maharal Near 3,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,NA,34.99131024,32.65504592,29/04/2012,07/12/2019,2778,0.507611296,169,-0.601999868,0.798496186,582.1596174,-0.371130468,Kerem Maharal Near,Kerem Maharal Near_07_12_2019,40.396898,-0.644452278,0,0,0,0,0,0,0,0,0,0,1,0,4,2
1875,T3,3,2019,Kerem Maharal Near 4,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,NA,34.99135114,32.6572776,29/04/2012,07/12/2019,2778,0.507611296,169,-0.601999868,0.798496186,825.0353181,-0.144799422,Kerem Maharal Near,Kerem Maharal Near_07_12_2019,29.812716,-0.654263469,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1876,T3,3,2019,Kerem Maharal Near 5,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,NA,34.99100983,32.65714098,29/04/2012,07/12/2019,2778,0.507611296,169,-0.601999868,0.798496186,804.9687895,-0.163499022,Kerem Maharal Near,Kerem Maharal Near_07_12_2019,65.388633,-0.621285755,0,0,0,0,0,0,0,0,0,0,0,0,25,2
1877,T3,3,2019,Kerem Maharal Near 6,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,NA,34.99107387,32.6572505,29/04/2012,07/12/2019,2778,0.507611296,169,-0.601999868,0.798496186,817.8543308,-0.151491242,Kerem Maharal Near,Kerem Maharal Near_07_12_2019,54.857016,-0.63104822,0,0,0,0,0,0,3,0,1,0,0,0,17,0
1878,T3,3,2019,Kerem Maharal Near 7,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,NA,34.99072418,32.65749552,29/04/2012,07/12/2019,2778,0.507611296,169,-0.601999868,0.798496186,840.7036963,-0.130198372,Kerem Maharal Near,Kerem Maharal Near_07_12_2019,73.185426,-0.614058383,0,0,0,0,0,0,0,0,2,0,0,0,4,0
1879,T3,3,2019,Kerem Maharal Near 8,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,NA,34.99055788,32.65740999,29/04/2012,07/12/2019,2778,0.507611296,169,-0.601999868,0.798496186,829.7767446,-0.140380981,Kerem Maharal Near,Kerem Maharal Near_07_12_2019,91.522853,-0.597060186,0,0,0,0,0,0,1,0,1,0,1,0,8,3
1880,T3,3,2019,Kerem Maharal Near 9,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,NA,34.99047909,32.65701847,29/04/2012,07/12/2019,2778,0.507611296,169,-0.601999868,0.798496186,785.8897465,-0.181278404,Kerem Maharal Near,Kerem Maharal Near_07_12_2019,116.209629,-0.574176351,0,0,0,0,0,0,1,4,0,0,0,0,12,0
1881,T3,3,2020,Kfar Shamai Far 1,Mediterranean Maquis,Galilee,Kfar Shamai,Far,NA,NA,35.46842183,32.97040891,29/04/2012,24/05/2020,2947,0.653637224,-28,-0.270905788,-0.962605866,1357.866261,0.351735159,Kfar Shamai Far,Kfar Shamai Far_24_05_2020,980.174685,0.226691055,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1882,T3,3,2020,Kfar Shamai Far 2,Mediterranean Maquis,Galilee,Kfar Shamai,Far,NA,NA,35.4691498,32.96950291,29/04/2012,24/05/2020,2947,0.653637224,-28,-0.270905788,-0.962605866,1353.465867,0.347634519,Kfar Shamai Far,Kfar Shamai Far_24_05_2020,1005.851644,0.250492757,1,0,0,0,0,0,0,0,1,0,0,0,8,0
1883,T3,3,2020,Kfar Shamai Far 3,Mediterranean Maquis,Galilee,Kfar Shamai,Far,NA,NA,35.46940494,32.96894625,29/04/2012,24/05/2020,2947,0.653637224,-28,-0.270905788,-0.962605866,1336.265938,0.331606247,Kfar Shamai Far,Kfar Shamai Far_24_05_2020,1011.345589,0.255585465,2,0,0,0,0,0,0,0,7,0,0,0,66,0
1884,T3,3,2020,Kfar Shamai Far 4,Mediterranean Maquis,Galilee,Kfar Shamai,Far,NA,NA,35.46984449,32.96843121,29/04/2012,24/05/2020,2947,0.653637224,-28,-0.270905788,-0.962605866,1335.706478,0.331084897,Kfar Shamai Far,Kfar Shamai Far_24_05_2020,1026.177624,0.269334277,1,0,0,0,0,0,3,0,1,0,0,0,72,0
1885,T3,3,2020,Kfar Shamai Far 5,Mediterranean Maquis,Galilee,Kfar Shamai,Far,NA,NA,35.46978565,32.96801319,29/04/2012,24/05/2020,2947,0.653637224,-28,-0.270905788,-0.962605866,1304.379364,0.301891781,Kfar Shamai Far,Kfar Shamai Far_24_05_2020,984.68694,0.230873768,2,0,0,0,0,0,1,0,3,0,0,0,167,0
1886,T3,3,2020,Kfar Shamai Far 6,Mediterranean Maquis,Galilee,Kfar Shamai,Far,NA,NA,35.46952497,32.96765289,29/04/2012,24/05/2020,2947,0.653637224,-28,-0.270905788,-0.962605866,1261.764632,0.262179958,Kfar Shamai Far,Kfar Shamai Far_24_05_2020,938.016527,0.187611818,1,0,0,0,0,0,0,0,0,0,0,0,66,0
1887,T3,3,2020,Kfar Shamai Far 7,Mediterranean Maquis,Galilee,Kfar Shamai,Far,NA,NA,35.46921476,32.96712224,29/04/2012,24/05/2020,2947,0.653637224,-28,-0.270905788,-0.962605866,1205.396392,0.209651514,Kfar Shamai Far,Kfar Shamai Far_24_05_2020,873.355927,0.127673553,0,0,0,0,0,0,0,0,0,0,0,0,18,0
1888,T3,3,2020,Kfar Shamai Far 8,Mediterranean Maquis,Galilee,Kfar Shamai,Far,NA,NA,35.46918031,32.96656457,29/04/2012,24/05/2020,2947,0.653637224,-28,-0.270905788,-0.962605866,1170.808443,0.177419691,Kfar Shamai Far,Kfar Shamai Far_24_05_2020,821.936067,0.080009021,0,0,0,0,0,0,0,0,2,0,0,0,14,0
1889,T3,3,2020,Kfar Shamai Far 9,Mediterranean Maquis,Galilee,Kfar Shamai,Far,NA,NA,35.46883028,32.96639777,29/04/2012,24/05/2020,2947,0.653637224,-28,-0.270905788,-0.962605866,1133.218223,0.142390111,Kfar Shamai Far,Kfar Shamai Far_24_05_2020,787.839249,0.048402384,1,0,0,0,0,0,0,0,1,0,0,0,11,0
1890,T3,3,2020,Kfar Shamai Near 1,Mediterranean Maquis,Galilee,Kfar Shamai,Near,NA,NA,35.45916427,32.96593223,29/04/2012,24/05/2020,2947,0.653637224,-28,-0.270905788,-0.962605866,377.9789503,-0.561402379,Kfar Shamai Near,Kfar Shamai Near_24_05_2020,46.111234,-0.639155275,32,0,0,0,0,0,0,0,16,0,0,0,81,1
1891,T3,3,2020,Kfar Shamai Near 2,Mediterranean Maquis,Galilee,Kfar Shamai,Near,NA,NA,35.45938253,32.96560958,29/04/2012,24/05/2020,2947,0.653637224,-28,-0.270905788,-0.962605866,365.371361,-0.573151141,Kfar Shamai Near,Kfar Shamai Near_24_05_2020,77.992247,-0.609602616,15,0,0,0,0,0,0,0,5,0,0,0,52,2
1892,T3,3,2020,Kfar Shamai Near 3,Mediterranean Maquis,Galilee,Kfar Shamai,Near,NA,NA,35.45921389,32.96519101,29/04/2012,24/05/2020,2947,0.653637224,-28,-0.270905788,-0.962605866,322.3598815,-0.613232686,Kfar Shamai Near,Kfar Shamai Near_24_05_2020,73.151748,-0.614089601,0,0,0,0,0,0,0,0,5,0,0,0,37,0
1893,T3,3,2020,Kfar Shamai Near 5,Mediterranean Maquis,Galilee,Kfar Shamai,Near,NA,NA,35.45879513,32.9644121,29/04/2012,24/05/2020,2947,0.653637224,-28,-0.270905788,-0.962605866,238.8278788,-0.691074501,Kfar Shamai Near,Kfar Shamai Near_24_05_2020,37.597165,-0.647047539,12,0,0,0,0,0,0,0,0,0,2,0,14,0
1894,T3,3,2020,Kfar Shamai Near 6,Mediterranean Maquis,Galilee,Kfar Shamai,Near,NA,NA,35.45867644,32.96381208,29/04/2012,24/05/2020,2947,0.653637224,-28,-0.270905788,-0.962605866,190.5775353,-0.736038039,Kfar Shamai Near,Kfar Shamai Near_24_05_2020,29.975777,-0.654112317,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1895,T3,3,2020,Kfar Shamai Near 7,Mediterranean Maquis,Galilee,Kfar Shamai,Near,NA,NA,35.45859564,32.96372122,29/04/2012,24/05/2020,2947,0.653637224,-28,-0.270905788,-0.962605866,178.5307382,-0.74726421,Kfar Shamai Near,Kfar Shamai Near_24_05_2020,25.208554,-0.658531377,1,0,0,0,0,0,0,0,0,0,0,0,2,0
1896,T3,3,2020,Kfar Shamai Near 8,Mediterranean Maquis,Galilee,Kfar Shamai,Near,NA,NA,35.45866035,32.96293864,29/04/2012,24/05/2020,2947,0.653637224,-28,-0.270905788,-0.962605866,132.1621097,-0.790474215,Kfar Shamai Near,Kfar Shamai Near_24_05_2020,37.195029,-0.647420306,10,0,0,0,0,0,0,0,8,0,0,0,14,0
1897,T3,3,2020,Kfar Shamai Near 9,Mediterranean Maquis,Galilee,Kfar Shamai,Near,NA,NA,35.45909386,32.96230598,29/04/2012,24/05/2020,2947,0.653637224,-28,-0.270905788,-0.962605866,123.4384044,-0.798603662,Kfar Shamai Near,Kfar Shamai Near_24_05_2020,41.298046,-0.643616943,22,0,0,0,0,0,0,0,11,0,0,0,8,0
1898,T3,3,2019,Kisalon Far 1,Mediterranean Maquis,Judea,Kisalon,Far,NA,NA,35.0407571,31.76838022,29/04/2012,22/10/2019,2732,0.467864594,123,-0.459903491,-0.887968907,738.0713933,-0.225839378,Kisalon Far,Kisalon Far_22_10_2019,1227.89921,0.456323603,0,0,0,0,0,0,2,0,0,0,0,0,5,0
1899,T3,3,2019,Kisalon Far 2,Mediterranean Maquis,Judea,Kisalon,Far,NA,NA,35.03996953,31.7681747,29/04/2012,22/10/2019,2732,0.467864594,123,-0.459903491,-0.887968907,781.8503136,-0.185042671,Kisalon Far,Kisalon Far_22_10_2019,1303.993792,0.526860797,1,0,0,0,0,0,0,0,2,0,0,0,0,1
