Project.ID,year,Unit,Subunit,Site,Proximity,Dunes,Lon,Lat,Start.date,Deployment.id,Canis aureus,Canis lupus,Capra nubiana,Dama mesopotamica,Equus hemionus,Erinaceus concolor,Gazella dorcas,Gazella gazella,Hyaena hyaena,Hystrix indica,Lepus capensis,Martes foina,Meles meles,Oryx leucoryx,Sus scrofa,Vulpes vulpes
T2,2018,Mediterranean Desert Transition Zone,NA,Mirsham,Near,NA,34.92792,31.48194,17833,Mirsham Near 9,5,0,0,0,0,0,0,14,0,5,0,0,1,0,0,4
T2,2018,Mediterranean Desert Transition Zone,NA,Mirsham,Near,NA,34.92894,31.48218,17833,Mirsham Near 8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T2,2018,Mediterranean Desert Transition Zone,NA,Mirsham,Near,NA,34.92967,31.4792,17833,Mirsham Near 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T2,2018,Mediterranean Desert Transition Zone,NA,Mirsham,Near,NA,34.92984,31.48242,17833,Mirsham Near 7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2,2018,Mediterranean Desert Transition Zone,NA,Mirsham,Near,NA,34.93002,31.47932,17833,Mirsham Near 2,1,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0
T2,2018,Mediterranean Desert Transition Zone,NA,Mirsham,Near,NA,34.93074,31.47997,17833,Mirsham Near 3,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
T2,2018,Mediterranean Desert Transition Zone,NA,Mirsham,Near,NA,34.93116,31.48196,17833,Mirsham Near 6,19,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1
T2,2018,Mediterranean Desert Transition Zone,NA,Mirsham,Near,NA,34.93135,31.48078,17833,Mirsham Near 4,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
T2,2018,Mediterranean Desert Transition Zone,NA,Mirsham,Near,NA,34.93165,31.4817,17833,Mirsham Near 5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
T2,2018,Negev Highlands,NA,Sde Boker,Far,NA,34.77424,30.88502,17895,Sde Boker Far 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T2,2018,Negev Highlands,NA,Sde Boker,Far,NA,34.77451,30.88625,17895,Sde Boker Far 5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2,2018,Negev Highlands,NA,Sde Boker,Far,NA,34.77465,30.88735,17895,Sde Boker Far 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T2,2018,Negev Highlands,NA,Sde Boker,Far,NA,34.77622,30.88614,17895,Sde Boker Far 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T2,2018,Negev Highlands,NA,Sde Boker,Far,NA,34.77624,30.88732,17895,Sde Boker Far 7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
T2,2018,Negev Highlands,NA,Sde Boker,Far,NA,34.77718,30.88605,17895,Sde Boker Far 9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
T2,2018,Negev Highlands,NA,Sde Boker,Near,NA,34.791,30.8776,17895,Sde Boker Near 7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2,2018,Negev Highlands,NA,Sde Boker,Near,NA,34.794,30.87963,17895,Sde Boker Near 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T2,2018,Negev Highlands,NA,Sde Boker,Near,NA,34.79467,30.88069,17895,Sde Boker Near 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T2,2018,Negev Highlands,NA,Yeruham,Far,NA,34.89235,30.97854,17876,Yeruham Far 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2,2018,Negev Highlands,NA,Yeruham,Far,NA,34.89407,30.97834,17876,Yeruham Far 3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
T2,2018,Negev Highlands,NA,Yeruham,Far,NA,34.89449,30.97799,17876,Yeruham Far 4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
T2,2018,Negev Highlands,NA,Yeruham,Far,NA,34.89514,30.97759,17876,Yeruham Far 5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
T2,2018,Negev Highlands,NA,Yeruham,Far,NA,34.89547,30.97694,17876,Yeruham Far 6,5,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1
T2,2018,Negev Highlands,NA,Yeruham,Far,NA,34.8958,30.97627,17876,Yeruham Far 7,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
T2,2018,Negev Highlands,NA,Yeruham,Far,NA,34.89582,30.97576,17876,Yeruham Far 8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
T2,2018,Negev Highlands,NA,Yeruham,Far,NA,34.89583,30.97493,17876,Yeruham Far 9,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
T2,2018,Negev Highlands,NA,Yeruham,Near,NA,34.90887,30.98574,17876,Yeruham Near 9,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
T2,2018,Negev Highlands,NA,Yeruham,Near,NA,34.90986,30.98614,17876,Yeruham Near 8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2
T2,2018,Negev Highlands,NA,Yeruham,Near,NA,34.91088,30.98625,17876,Yeruham Near 7,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2
T2,2018,Negev Highlands,NA,Yeruham,Near,NA,34.91214,30.98582,17876,Yeruham Near 6,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0
T2,2018,Negev Highlands,NA,Yeruham,Near,NA,34.91326,30.98524,17876,Yeruham Near 5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
T2,2018,Negev Highlands,NA,Yeruham,Near,NA,34.91393,30.98488,17876,Yeruham Near 4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9
T2,2018,Negev Highlands,NA,Yeruham,Near,NA,34.91473,30.98359,17876,Yeruham Near 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
T2,2018,Negev Highlands,NA,Yeruham,Near,NA,34.91506,30.98448,17876,Yeruham Near 3,14,0,0,0,0,0,0,0,2,23,0,0,0,0,0,2
T2,2018,Negev Highlands,NA,Yeruham,Near,NA,34.9157,30.98446,17876,Yeruham Near 2,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4
T2,2018,Planted Conifer Forests,Galilee,Zuriel,Far,NA,35.31302,33.01078,17522,Zuriel Far 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
T2,2018,Planted Conifer Forests,Galilee,Zuriel,Far,NA,35.31313,33.01017,17522,Zuriel Far 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
T2,2018,Planted Conifer Forests,Galilee,Zuriel,Far,NA,35.31351,33.01164,17522,Zuriel Far 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
T2,2018,Planted Conifer Forests,Galilee,Zuriel,Far,NA,35.31378,33.00929,17522,Zuriel Far 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
T2,2018,Planted Conifer Forests,Judea,Amatzia,Far,NA,34.8918,31.51173,17574,Amatzia Far 8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2,2018,Planted Conifer Forests,Judea,Amatzia,Far,NA,34.89243,31.51093,17574,Amatzia Far 9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
T2,2018,Planted Conifer Forests,Judea,Amatzia,Far,NA,34.89381,31.51147,17574,Amatzia Far 5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T2,2018,Planted Conifer Forests,Judea,Amatzia,Far,NA,34.89433,31.5118,17574,Amatzia Far 6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
T2,2018,Planted Conifer Forests,Judea,Amatzia,Far,NA,34.89435,31.51105,17574,Amatzia Far 4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
T2,2018,Planted Conifer Forests,Judea,Amatzia,Far,NA,34.89484,31.51019,17574,Amatzia Far 3,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
T2,2019,Arid Desert,NA,Lotan,Far,NA,35.08355,30.01749,17948,Lotan Far 9,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0
T2,2019,Arid Desert,NA,Lotan,Far,NA,35.08358,30.01682,17948,Lotan Far 8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
T2,2019,Arid Desert,NA,Lotan,Far,NA,35.08373,30.01595,17948,Lotan Far 7,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
T2,2019,Arid Desert,NA,Lotan,Far,NA,35.08382,30.01531,17948,Lotan Far 6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
T2,2019,Arid Desert,NA,Lotan,Far,NA,35.08399,30.01462,17948,Lotan Far 5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
T2,2019,Arid Desert,NA,Lotan,Far,NA,35.08405,30.01387,17948,Lotan Far 4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
T2,2019,Arid Desert,NA,Lotan,Far,NA,35.08432,30.01328,17948,Lotan Far 3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
T2,2019,Arid Desert,NA,Lotan,Near,NA,35.0833,29.98043,17948,Lotan Near 5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
T2,2019,Arid Desert,NA,Lotan,Near,NA,35.084,29.9798,17948,Lotan Near 6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2
T2,2019,Arid Desert,NA,Lotan,Near,NA,35.08408,29.98188,17948,Lotan Near 1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
T2,2019,Arid Desert,NA,Lotan,Near,NA,35.08414,29.98031,17948,Lotan Near 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
T2,2019,Arid Desert,NA,Lotan,Near,NA,35.08427,29.98098,17948,Lotan Near 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T2,2019,Arid Desert,NA,Lotan,Near,NA,35.08464,29.98052,17948,Lotan Near 3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4
T2,2019,Arid Desert,NA,Lotan,Near,NA,35.08471,29.97955,17948,Lotan Near 7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
T2,2019,Arid Desert,NA,Lotan,Near,NA,35.08486,29.979,17948,Lotan Near 9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2,2019,Negev Highlands,NA,Bislach,Far,NA,34.89462,31.00335,17900,Bislach Far 1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0
T2,2019,Negev Highlands,NA,Bislach,Far,NA,34.89763,31.00435,17900,Bislach Far 4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
T2,2019,Negev Highlands,NA,Bislach,Far,NA,34.89863,31.00534,17900,Bislach Far 6,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
T2,2019,Negev Highlands,NA,Bislach,Far,NA,34.89918,31.00555,17900,Bislach Far 7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
T2,2019,Negev Highlands,NA,Bislach,Near,NA,34.87205,31.02165,17900,Bislach Near 1,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0
T2,2019,Negev Highlands,NA,Bislach,Near,NA,34.87243,31.02111,17900,Bislach Near 2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
T2,2019,Negev Highlands,NA,Bislach,Near,NA,34.87533,31.01972,17900,Bislach Near 9,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
T2,2019,Negev Highlands,NA,Bislach,Near,NA,34.87678,31.01902,17900,Bislach Near 6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2,2019,Negev Highlands,NA,Ezuz,Far,NA,34.46547,30.78259,17928,Ezuz Far 9,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
T2,2019,Negev Highlands,NA,Ezuz,Far,NA,34.46579,30.7829,17928,Ezuz Far 8,4,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0
T2,2019,Negev Highlands,NA,Ezuz,Far,NA,34.46585,30.78174,17928,Ezuz Far 1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
T2,2019,Negev Highlands,NA,Ezuz,Far,NA,34.4672,30.78154,17928,Ezuz Far 6,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
T2,2019,Negev Highlands,NA,Ezuz,Far,NA,34.46781,30.7821,17928,Ezuz Far 4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
T2,2019,Negev Highlands,NA,Ezuz,Far,NA,34.46786,30.78173,17928,Ezuz Far 3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
T2,2019,Negev Highlands,NA,Ezuz,Far,NA,34.46845,30.78174,17928,Ezuz Far 5,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0
T2,2019,Negev Highlands,NA,Ezuz,Near,NA,34.46508,30.79828,17928,Ezuz Near 2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
T2,2019,Negev Highlands,NA,Ezuz,Near,NA,34.46581,30.79797,17928,Ezuz Near 3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
T2,2019,Negev Highlands,NA,Ezuz,Near,NA,34.46771,30.79652,17928,Ezuz Near 7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
T2,2019,Negev Highlands,NA,Ezuz,Near,NA,34.46797,30.79589,17928,Ezuz Near 8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
T2,2019,Negev Highlands,NA,Ezuz,Near,NA,34.46806,30.79531,17928,Ezuz Near 9,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
T2,2019,Negev Highlands,NA,Merhav Am,Far,NA,34.83371,30.89812,17916,Merhav Am Far 8,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
T2,2019,Negev Highlands,NA,Merhav Am,Far,NA,34.83547,30.89761,17916,Merhav Am Far 6,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
T2,2019,Negev Highlands,NA,Merhav Am,Far,NA,34.83595,30.89733,17916,Merhav Am Far 5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
T2,2019,Negev Highlands,NA,Merhav Am,Far,NA,34.83662,30.89745,17916,Merhav Am Far 4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
T2,2019,Negev Highlands,NA,Merhav Am,Far,NA,34.83816,30.8967,17916,Merhav Am Far 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T2,2019,Negev Highlands,NA,Merhav Am,Near,NA,34.82675,30.88546,17916,Merhav Am Near 9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2,2019,Negev Highlands,NA,Merhav Am,Near,NA,34.82693,30.88487,17916,Merhav Am Near 8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
T2,2019,Negev Highlands,NA,Merhav Am,Near,NA,34.82763,30.88438,17916,Merhav Am Near 7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
T2,2019,Negev Highlands,NA,Merhav Am,Near,NA,34.82795,30.88404,17916,Merhav Am Near 6,6,0,0,0,0,0,2,0,0,1,1,0,0,0,0,13
T2,2019,Negev Highlands,NA,Merhav Am,Near,NA,34.82848,30.88366,17916,Merhav Am Near 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T2,2019,Negev Highlands,NA,Merhav Am,Near,NA,34.83116,30.88251,17916,Merhav Am Near 2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
T2,2019,Negev Highlands,NA,Merhav Am,Near,NA,34.83157,30.88233,17916,Merhav Am Near 3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
T2,2019,Negev Highlands,NA,Merhav Am,Near,NA,34.83199,30.88178,17916,Merhav Am Near 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T2,2019,Negev Highlands,NA,Sde Boker,Far,NA,34.77622,30.88614,17895,Sde Boker Far 8,1,0,0,0,0,0,1,0,2,0,4,0,0,0,0,3
T2,2019,Negev Highlands,NA,Sde Boker,Far,NA,34.77624,30.88732,17895,Sde Boker Far 7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
T2,2019,Negev Highlands,NA,Sde Boker,Far,NA,34.77718,30.88605,17895,Sde Boker Far 9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2
T2,2019,Negev Highlands,NA,Sde Boker,Near,NA,34.791,30.8776,17895,Sde Boker Near 7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
T2,2019,Negev Highlands,NA,Sde Boker,Near,NA,34.79147,30.87769,17895,Sde Boker Near 6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
T2,2019,Negev Highlands,NA,Sde Boker,Near,NA,34.79218,30.87786,17895,Sde Boker Near 5,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
T2,2019,Negev Highlands,NA,Sde Boker,Near,NA,34.79232,30.87832,17895,Sde Boker Near 4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
T2,2019,Negev Highlands,NA,Sde Boker,Near,NA,34.79297,30.87879,17895,Sde Boker Near 3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
T2,2019,Negev Highlands,NA,Sde Boker,Near,NA,34.79331,30.87934,17895,Sde Boker Near 2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
T2,2019,Negev Highlands,NA,Sde Boker,Near,NA,34.794,30.87963,17895,Sde Boker Near 1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
T2,2019,Negev Highlands,NA,Sde Boker,Near,NA,34.79467,30.88069,17895,Sde Boker Near 9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
T2,2019,Negev Highlands,NA,Sde Boker,Near,NA,34.79546,30.88094,17895,Sde Boker Near 8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7
T3,2019,Mediterranean Maquis,Carmel,Beit Oren,Far,NA,35.00203002,32.72541302,18205,Beit Oren Far 9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3,2019,Mediterranean Maquis,Carmel,Beit Oren,Far,NA,35.00292923,32.7252232,18205,Beit Oren Far 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
T3,2019,Mediterranean Maquis,Carmel,Beit Oren,Far,NA,35.00456337,32.72562118,18205,Beit Oren Far 6,4,0,0,0,0,0,0,0,0,3,0,0,1,0,19,0
T3,2019,Mediterranean Maquis,Carmel,Beit Oren,Far,NA,35.00520844,32.72528892,18205,Beit Oren Far 5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
T3,2019,Mediterranean Maquis,Carmel,Beit Oren,Far,NA,35.00615861,32.72528441,18205,Beit Oren Far 4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0
T3,2019,Mediterranean Maquis,Carmel,Beit Oren,Far,NA,35.00664108,32.72580649,18205,Beit Oren Far 3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,0
T3,2019,Mediterranean Maquis,Carmel,Beit Oren,Far,NA,35.00716746,32.72617094,18205,Beit Oren Far 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
T3,2019,Mediterranean Maquis,Carmel,Beit Oren,Far,NA,35.0081577,32.72598763,18205,Beit Oren Far 1,8,0,0,0,0,0,0,0,0,4,0,0,0,0,25,0
T3,2019,Mediterranean Maquis,Carmel,Beit Oren,Near,NA,35.00183892,32.73441812,18205,Beit Oren Near 2,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
T3,2019,Mediterranean Maquis,Carmel,Beit Oren,Near,NA,35.0020498,32.73452839,18205,Beit Oren Near 4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0
T3,2019,Mediterranean Maquis,Carmel,Beit Oren,Near,NA,35.00228114,32.73337996,18205,Beit Oren Near 5,0,0,0,0,0,0,0,0,0,9,0,0,3,0,13,0
T3,2019,Mediterranean Maquis,Carmel,Beit Oren,Near,NA,35.00317365,32.73320708,18205,Beit Oren Near 6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3,2019,Mediterranean Maquis,Carmel,Beit Oren,Near,NA,35.00413857,32.73308552,18205,Beit Oren Near 8,15,0,0,0,0,0,0,0,0,25,0,0,13,0,29,4
T3,2019,Mediterranean Maquis,Carmel,Beit Oren,Near,NA,35.00421602,32.73291038,18205,Beit Oren Near 9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3,2019,Mediterranean Maquis,Carmel,Kerem Maharal,Far,NA,35.00440244,32.67151321,18237,Kerem Maharal Far 1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,14,2
T3,2019,Mediterranean Maquis,Carmel,Kerem Maharal,Far,NA,35.00462808,32.67145197,18237,Kerem Maharal Far 2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0
T3,2019,Mediterranean Maquis,Carmel,Kerem Maharal,Far,NA,35.00508707,32.67168452,18237,Kerem Maharal Far 4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,1
T3,2019,Mediterranean Maquis,Carmel,Kerem Maharal,Far,NA,35.00558663,32.67200429,18237,Kerem Maharal Far 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
T3,2019,Mediterranean Maquis,Carmel,Kerem Maharal,Far,NA,35.0058277,32.67179939,18237,Kerem Maharal Far 6,0,0,0,0,0,0,0,3,0,1,0,0,0,0,12,5
T3,2019,Mediterranean Maquis,Carmel,Kerem Maharal,Far,NA,35.00742126,32.67163118,18237,Kerem Maharal Far 9,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,5
T3,2019,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,34.99047909,32.65701847,18237,Kerem Maharal Near 9,0,0,0,0,0,0,0,1,4,0,0,0,0,0,12,0
T3,2019,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,34.99055788,32.65740999,18237,Kerem Maharal Near 8,0,0,0,0,0,0,0,1,0,1,0,0,1,0,8,3
T3,2019,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,34.99072418,32.65749552,18237,Kerem Maharal Near 7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0
T3,2019,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,34.9909468,32.65551083,18237,Kerem Maharal Near 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
T3,2019,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,34.99100983,32.65714098,18237,Kerem Maharal Near 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2
T3,2019,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,34.99107387,32.6572505,18237,Kerem Maharal Near 6,0,0,0,0,0,0,0,3,0,1,0,0,0,0,17,0
T3,2019,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,34.99131024,32.65504592,18237,Kerem Maharal Near 3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2
T3,2019,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,34.99135114,32.6572776,18237,Kerem Maharal Near 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
T3,2019,Mediterranean Maquis,Carmel,Kerem Maharal,Near,NA,34.99140713,32.65530844,18237,Kerem Maharal Near 2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
T3,2019,Mediterranean Maquis,Carmel,Nir Etzion,Far,NA,35.00607178,32.69857765,18225,Nir Etzion Far 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1
T3,2019,Mediterranean Maquis,Carmel,Nir Etzion,Far,NA,35.00641543,32.6984157,18225,Nir Etzion Far 2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0
T3,2019,Mediterranean Maquis,Carmel,Nir Etzion,Far,NA,35.00676177,32.69830989,18225,Nir Etzion Far 3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,9,1
T3,2019,Mediterranean Maquis,Carmel,Nir Etzion,Far,NA,35.00689052,32.69832964,18225,Nir Etzion Far 4,1,0,0,0,0,0,0,0,1,5,0,0,0,0,17,1
T3,2019,Mediterranean Maquis,Carmel,Nir Etzion,Far,NA,35.00760634,32.69807261,18225,Nir Etzion Far 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
T3,2019,Mediterranean Maquis,Carmel,Nir Etzion,Far,NA,35.00916872,32.69795665,18225,Nir Etzion Far 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
T3,2019,Mediterranean Maquis,Carmel,Nir Etzion,Far,NA,35.00957072,32.69824443,18225,Nir Etzion Far 8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0
T3,2019,Mediterranean Maquis,Carmel,Nir Etzion,Near,NA,34.99235932,32.70141963,18225,Nir Etzion Near 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
T3,2019,Mediterranean Maquis,Carmel,Nir Etzion,Near,NA,34.99289442,32.70111069,18225,Nir Etzion Near 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
T3,2019,Mediterranean Maquis,Carmel,Nir Etzion,Near,NA,34.99315526,32.70107768,18225,Nir Etzion Near 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
T3,2019,Mediterranean Maquis,Carmel,Nir Etzion,Near,NA,34.99350932,32.70083448,18225,Nir Etzion Near 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
T3,2019,Mediterranean Maquis,Carmel,Nir Etzion,Near,NA,34.99401122,32.70080824,18225,Nir Etzion Near 5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
T3,2019,Mediterranean Maquis,Carmel,Nir Etzion,Near,NA,34.99427542,32.70058648,18225,Nir Etzion Near 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
T3,2019,Mediterranean Maquis,Carmel,Nir Etzion,Near,NA,34.99510221,32.70036105,18225,Nir Etzion Near 8,4,0,0,0,0,0,0,0,6,10,0,0,8,0,74,9
T3,2019,Mediterranean Maquis,Carmel,Nir Etzion,Near,NA,34.99540564,32.70026823,18225,Nir Etzion Near 9,0,0,0,0,0,0,0,0,2,14,1,0,9,0,52,8
T3,2019,Mediterranean Maquis,Carmel,Ofer,Far,NA,34.99040512,32.61497436,18246,Ofer Far 1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1
T3,2019,Mediterranean Maquis,Carmel,Ofer,Far,NA,34.99097712,32.61516607,18246,Ofer Far 2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
T3,2019,Mediterranean Maquis,Carmel,Ofer,Far,NA,34.99159288,32.61530131,18246,Ofer Far 3,2,0,0,0,0,0,0,0,0,10,0,0,5,0,2,17
T3,2019,Mediterranean Maquis,Carmel,Ofer,Far,NA,34.99212664,32.61556593,18246,Ofer Far 4,0,0,0,0,0,0,0,0,0,7,0,0,2,0,2,1
T3,2019,Mediterranean Maquis,Carmel,Ofer,Far,NA,34.99268655,32.6155038,18246,Ofer Far 5,0,0,0,0,0,0,0,0,1,8,0,0,2,0,3,6
T3,2019,Mediterranean Maquis,Carmel,Ofer,Far,NA,34.99320354,32.61539479,18246,Ofer Far 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
T3,2019,Mediterranean Maquis,Carmel,Ofer,Far,NA,34.99395087,32.61518891,18246,Ofer Far 7,7,0,0,0,0,0,0,0,1,8,0,0,1,0,5,14
